area_pix,aspect_ratio,mean_yfp,mean_mch,position,strain,atc_ngml,xan_mgml,promoter,repressors,activators,corrected_yfp,fold_change,date
431.0,0.24419987981945984,336.55452436194895,363.5800464037123,6.0,dilution,0.0,10.0,simple,0.04776027067568662,0.04776027067568662,336.55452436194895,1.0185871587138522,20190122
424.0,0.2650166232584217,342.0990566037736,365.4599056603773,6.0,dilution,0.0,10.0,simple,0.16477285438667705,0.16477285438667705,342.0990566037736,1.0353677661155931,20190122
683.0,0.18971460394333714,324.3953147877013,366.92093704245974,6.0,dilution,0.0,10.0,simple,0.41288992834536015,0.41288992834536015,324.3953147877013,0.9817871342425738,20190122
361.0,0.3117613709144571,343.06371191135736,367.2520775623269,6.0,dilution,0.0,10.0,simple,0.2358988644178974,0.2358988644178974,343.06371191135736,1.038287309422143,20190122
299.0,0.1543618751436219,317.16722408026754,375.98662207357864,6.0,dilution,0.0,10.0,simple,0.5813266164907044,0.5813266164907044,317.16722408026754,0.9599112126795851,20190122
729.0,0.2092289316504725,312.3621399176954,375.32647462277095,6.0,dilution,0.0,10.0,simple,1.3462302039290401,1.3462302039290401,312.3621399176954,0.9453685556351902,20190122
738.0,0.18597154723630732,332.1422764227642,366.2411924119242,6.0,dilution,0.0,10.0,simple,0.37200550668538757,0.37200550668538757,332.1422764227642,1.0052334262081444,20190122
603.0,0.2509865156971828,327.3747927031509,381.9154228855721,6.0,dilution,0.0,10.0,simple,1.700691957847907,1.700691957847907,327.3747927031509,0.9908045674507651,20190122
469.0,0.3425697969180209,336.1257995735608,365.25799573560766,6.0,dilution,0.0,10.0,simple,0.1682665554864301,0.1682665554864301,336.1257995735608,1.017289616911666,20190122
686.0,0.20361004479961525,329.43002915451893,364.268221574344,6.0,dilution,0.0,10.0,simple,0.14578192541363763,0.14578192541363763,329.43002915451893,0.9970247704370507,20190122
704.0,0.27778744784542353,367.4715909090909,366.2372159090909,6.0,dilution,0.0,10.0,simple,0.3544533422790576,0.3544533422790576,367.4715909090909,1.112158109898429,20190122
366.0,0.43151032123935,324.01639344262287,370.6912568306011,6.0,dilution,0.0,10.0,simple,0.4251806450634996,0.4251806450634996,324.01639344262287,0.9806403232852967,20190122
660.0,0.21799227155306408,324.01363636363635,371.9333333333333,1.0,dilution,0.0,10.0,simple,0.8878635399499436,0.8878635399499436,324.01363636363635,0.9806319789456788,20190122
733.0,0.1682131304070245,303.11050477489766,368.1009549795362,1.0,dilution,0.0,10.0,simple,0.5709374940348225,0.5709374940348225,303.11050477489766,0.9173683474328933,20190122
383.0,0.2516779207550804,316.3185378590078,363.8720626631854,1.0,dilution,0.0,10.0,simple,0.05896912304609319,0.05896912304609319,316.3185378590078,0.9573426514980309,20190122
608.0,0.1871522564038606,321.34210526315786,368.05098684210526,1.0,dilution,0.0,10.0,simple,0.4690847475257379,0.4690847475257379,321.34210526315786,0.9725465512480093,20190122
522.0,0.26961356469261843,314.58429118773944,372.8141762452107,1.0,dilution,0.0,10.0,simple,0.7701678380097378,0.7701678380097378,314.58429118773944,0.9520939287457661,20190122
348.0,0.3397427021129764,323.4080459770115,363.9597701149425,1.0,dilution,0.0,10.0,simple,0.05809081963671793,0.05809081963671793,323.4080459770115,0.9787991508402595,20190122
287.0,0.3936659629301569,315.68989547038325,368.26480836236937,1.0,dilution,0.0,10.0,simple,0.23049519927796097,0.23049519927796097,315.68989547038325,0.9554400561735731,20190122
429.0,0.2815455150915397,320.5361305361305,363.06060606060606,1.0,dilution,0.0,10.0,simple,0.014607727881690994,0.014607727881690994,320.5361305361305,0.9701072570244229,20190122
533.0,0.23112146668727965,310.74859287054414,388.28893058161344,1.0,dilution,0.0,10.0,simple,2.0052799041520037,2.0052799041520037,310.74859287054414,0.9404851320492948,20190122
636.0,0.2543460715070232,326.04245283018867,395.19025157232704,1.0,dilution,0.0,10.0,simple,3.0414265187837835,3.0414265187837835,326.04245283018867,0.9867722214639905,20190122
631.0,0.23300129995376045,321.2361331220285,379.3217115689382,1.0,dilution,0.0,10.0,simple,1.537803949197216,1.537803949197216,321.2361331220285,0.9722258250229187,20190122
492.0,0.2785835135479223,322.8231707317073,382.030487804878,1.0,dilution,0.0,10.0,simple,1.3959952791840438,1.3959952791840438,322.8231707317073,0.9770290174110746,20190122
337.0,0.32787700837697153,324.0593471810089,376.3768545994066,1.0,dilution,0.0,10.0,simple,0.6746416819215156,0.6746416819215156,324.0593471810089,0.9807703233987157,20190122
341.0,0.2949797838161059,320.22287390029334,381.6129032258065,1.0,dilution,0.0,10.0,simple,0.9465064748871646,0.9465064748871646,320.22287390029334,0.9691591812638888,20190122
553.0,0.2399250610587269,322.7088607594937,382.636528028933,1.0,dilution,0.0,10.0,simple,1.618602472382826,1.618602472382826,322.7088607594937,0.9766830566190441,20190122
604.0,0.214734034479482,313.0645695364238,379.79801324503313,1.0,dilution,0.0,10.0,simple,1.5145163108249613,1.5145163108249613,313.0645695364238,0.9474944690838163,20190122
333.0,0.25668060711919016,314.4234234234234,373.1321321321322,1.0,dilution,0.0,10.0,simple,0.5069606371235488,0.5069606371235488,314.4234234234234,0.9516070601193706,20190122
312.0,0.30456403623554845,319.85256410256414,363.76602564102564,1.0,dilution,0.0,10.0,simple,0.04314847705566695,0.04314847705566695,319.85256410256414,0.9680384332798052,20190122
664.0,0.26427981476997525,325.7620481927711,394.7590361445783,1.0,dilution,0.0,10.0,simple,3.1330128567213906,3.1330128567213906,325.7620481927711,0.9859235727540709,20190122
759.0,0.18531505500802972,324.14097496706194,380.9986824769434,1.0,dilution,0.0,10.0,simple,2.0378468973857995,2.0378468973857995,324.14097496706194,0.9810173710794015,20190122
694.0,0.22122657506704504,325.6224783861672,394.29827089337175,1.0,dilution,0.0,10.0,simple,3.227309394016761,3.227309394016761,325.6224783861672,0.985501162706188,20190122
256.0,0.3772265196438301,357.87890625,376.734375,1.0,dilution,0.0,10.0,simple,0.5260128976226547,0.5260128976226547,357.87890625,1.0831257103790184,20190122
342.0,0.2489875465847811,332.1929824561403,382.68421052631584,1.0,dilution,0.0,10.0,simple,1.0034262402554777,1.0034262402554777,332.1929824561403,1.0053868887550055,20190122
278.0,0.4112427780850109,339.02877697841734,378.6474820143885,1.0,dilution,0.0,10.0,simple,0.6498121314582823,0.6498121314582823,339.02877697841734,1.02607552021286,20190122
598.0,0.2211557150320297,355.9548494983277,418.05183946488296,1.0,dilution,0.0,10.0,simple,4.880018034624085,4.880018034624085,355.9548494983277,1.0773025246601349,20190122
633.0,0.2016404327160793,337.3601895734597,409.70458135860986,1.0,dilution,0.0,10.0,simple,4.384804362715853,4.384804362715853,337.3601895734597,1.0210255161842299,20190122
280.0,0.3567631166333967,352.925,409.07142857142856,1.0,dilution,0.0,10.0,simple,1.913367351194314,1.913367351194314,352.925,1.0681326411243748,20190122
284.0,0.3611182994159283,340.92605633802816,402.6971830985916,1.0,dilution,0.0,10.0,simple,1.673180105293265,1.673180105293265,340.92605633802816,1.0318176637655463,20190122
262.0,0.3589826337659077,342.0534351145038,395.1374045801527,1.0,dilution,0.0,10.0,simple,1.2508685717431383,1.2508685717431383,342.0534351145038,1.0352296920153572,20190122
251.0,0.37122365289592135,335.2908366533865,397.9402390438247,1.0,dilution,0.0,10.0,simple,1.3023149616971166,1.3023149616971166,335.2908366533865,1.0147625895002708,20190122
619.0,0.21216906129881605,319.3925686591276,407.1631663974152,1.0,dilution,0.0,10.0,simple,4.055350619835172,4.055350619835172,319.3925686591276,0.9666462503856973,20190122
496.0,0.3100041056586119,326.27419354838713,386.9334677419355,1.0,dilution,0.0,10.0,simple,1.766723799134349,1.766723799134349,326.27419354838713,0.9874735881152206,20190122
636.0,0.2645465997600574,346.187106918239,408.03459119496847,1.0,dilution,0.0,10.0,simple,4.248627992233151,4.248627992233151,346.187106918239,1.0477403097989233,20190122
527.0,0.2488218797908217,333.82163187855787,395.7647058823529,1.0,dilution,0.0,10.0,simple,2.5649137890010407,2.5649137890010407,333.82163187855787,1.0103160198991084,20190122
616.0,0.21909198039031824,326.4756493506493,395.1948051948052,1.0,dilution,0.0,10.0,simple,2.9461986983901007,2.9461986983901007,326.4756493506493,0.988083297028276,20190122
712.0,0.1442225345823237,313.8609550561797,363.43398876404495,1.0,dilution,0.0,10.0,simple,0.06353071593932808,0.06353071593932808,313.8609550561797,0.9499047414322475,20190122
445.0,0.21948094192577491,325.35505617977526,397.5820224719101,1.0,dilution,0.0,10.0,simple,2.285328277870025,2.285328277870025,325.35505617977526,0.9846918055124253,20190122
652.0,0.1753170572835534,333.90184049079755,396.4248466257669,1.0,dilution,0.0,10.0,simple,3.236895472291579,3.236895472291579,333.90184049079755,1.0105587724296248,20190122
558.0,0.19102610179860385,331.52329749103944,391.45878136200724,1.0,dilution,0.0,10.0,simple,2.360723120965046,2.360723120965046,331.52329749103944,1.0033600774764209,20190122
559.0,0.2328189199825271,322.087656529517,388.45617173524147,1.0,dilution,0.0,10.0,simple,2.1169139111259234,2.1169139111259234,322.087656529517,0.9748029729898237,20190122
682.0,0.17167132902407894,322.84164222873903,401.4574780058651,1.0,dilution,0.0,10.0,simple,3.8930453578614608,3.8930453578614608,322.84164222873903,0.9770849216652646,20190122
399.0,0.2262479073335994,314.35338345864665,368.3984962406015,1.0,dilution,0.0,10.0,simple,0.3283272596515322,0.3283272596515322,314.35338345864665,0.9513950831481692,20190122
769.0,0.19363842641902995,325.45383615084523,403.7191157347204,1.0,dilution,0.0,10.0,simple,4.646681561296414,4.646681561296414,325.45383615084523,0.9849907645303163,20190122
438.0,0.3029927757253454,322.4771689497717,378.56621004566216,1.0,dilution,0.0,10.0,simple,1.0185442405282719,1.0185442405282719,322.4771689497717,0.9759818379900287,20190122
351.0,0.3397934804005062,316.23646723646726,375.2165242165242,1.0,dilution,0.0,10.0,simple,0.6424817627222945,0.6424817627222945,316.23646723646726,0.9570942635662807,20190122
296.0,0.3077872414316363,330.16891891891885,399.7702702702703,1.0,dilution,0.0,10.0,simple,1.6158476750745987,1.6158476750745987,330.16891891891885,0.999261031046382,20190122
275.0,0.3500506261429614,326.2654545454545,401.22909090909087,1.0,dilution,0.0,10.0,simple,1.560494919170516,1.560494919170516,326.2654545454545,0.9874471393958517,20190122
326.0,0.3605626557579572,330.79754601226995,392.4049079754601,1.0,dilution,0.0,10.0,simple,1.4247841872468503,1.4247841872468503,330.79754601226995,1.0011635800794725,20190122
286.0,0.3172620180525348,326.1503496503496,396.0944055944056,1.0,dilution,0.0,10.0,simple,1.405899229612222,1.405899229612222,326.1503496503496,0.9870987727581391,20190122
526.0,0.2484940107852231,325.87642585551333,390.78326996197717,1.0,dilution,0.0,10.0,simple,2.172832689101794,2.172832689101794,325.87642585551333,0.98626973841247,20190122
550.0,0.257585941233634,325.73272727272735,389.8145454545455,1.0,dilution,0.0,10.0,simple,2.1932372553669692,2.1932372553669692,325.73272727272735,0.9858348325634737,20190122
609.0,0.23368573551448854,365.1247947454844,370.871921182266,1.0,dilution,0.0,10.0,simple,0.7237319668633597,0.7237319668633597,365.1247947454844,1.1050554972061755,20190122
352.0,0.2870146789566084,333.40340909090907,395.4573863636364,1.0,dilution,0.0,10.0,simple,1.697201056641251,1.697201056641251,333.40340909090907,1.0090502625547726,20190122
436.0,0.25882581498416424,338.02522935779814,394.38073394495416,1.0,dilution,0.0,10.0,simple,2.032844757326534,2.032844757326534,338.02522935779814,1.0230382687557342,20190122
263.0,0.36023005401019376,335.21673003802283,366.93155893536124,1.0,dilution,0.0,10.0,simple,0.15940265340780496,0.15940265340780496,335.21673003802283,1.0145383047519725,20190122
628.0,0.21532503900286648,311.81050955414014,397.1337579617834,1.0,dilution,0.0,10.0,simple,3.183536330364848,3.183536330364848,311.81050955414014,0.9436990383237255,20190122
349.0,0.26855603882606643,334.3008595988539,403.0229226361032,1.0,dilution,0.0,10.0,simple,2.0729261587265166,2.0729261587265166,334.3008595988539,1.0117664095586105,20190122
410.0,0.2556939600528824,333.35853658536587,406.0219512195122,1.0,dilution,0.0,10.0,simple,2.6169512984000685,2.6169512984000685,333.35853658536587,1.0089144552646692,20190122
493.0,0.3799813979992975,329.46247464503045,385.841784989858,1.0,dilution,0.0,10.0,simple,1.676503712605843,1.676503712605843,329.46247464503045,0.9971229671855741,20190122
333.0,0.2717450159533694,327.3093093093093,374.81981981981977,1.0,dilution,0.0,10.0,simple,0.5900120789252996,0.5900120789252996,327.3093093093093,0.990606381007714,20190122
410.0,0.2995038248454085,320.82926829268285,393.0219512195122,1.0,dilution,0.0,10.0,simple,1.8292926065791395,1.8292926065791395,320.82926829268285,0.9709944427044386,20190122
439.0,0.24886725784412303,321.5489749430524,392.7744874715262,1.0,dilution,0.0,10.0,simple,1.94262745873058,1.94262745873058,321.5489749430524,0.9731726453403923,20190122
321.0,0.2942327534324013,326.4080996884735,366.08722741433024,1.0,dilution,0.0,10.0,simple,0.15450365788265596,0.15450365788265596,326.4080996884735,0.987878856994085,20190122
499.0,0.2699421247202241,327.86973947895785,386.78156312625254,1.0,dilution,0.0,10.0,simple,1.7662079688189447,1.7662079688189447,327.86973947895785,0.9923025310601968,20190122
604.0,0.1856387424571105,330.6639072847682,364.112582781457,1.0,dilution,0.0,10.0,simple,0.11446406949072473,0.11446406949072473,330.6639072847682,1.0007591205286814,20190122
419.0,0.2491345929478381,324.36515513126494,366.5250596658712,1.0,dilution,0.0,10.0,simple,0.22878319339982076,0.22878319339982076,324.36515513126494,0.981695855604096,20190122
536.0,0.24274773137059866,320.48880597014926,388.33208955223887,1.0,dilution,0.0,10.0,simple,2.0199852455547234,2.0199852455547234,320.48880597014926,0.9699640285377711,20190122
472.0,0.3098091818477212,320.771186440678,398.4533898305085,1.0,dilution,0.0,10.0,simple,2.484767728747078,2.484767728747078,320.771186440678,0.9708186571353138,20190122
506.0,0.2868487117650984,326.5,389.7450592885376,1.0,dilution,0.0,10.0,simple,2.012582387582186,2.012582387582186,326.5,0.9881569946223939,20190122
386.0,0.1989450815210272,323.2538860103627,369.23056994818654,1.0,dilution,0.0,10.0,simple,0.3650934025859277,0.3650934025859277,323.2538860103627,0.9783325834609798,20190122
615.0,0.19610322139143904,327.36747967479675,396.7268292682927,1.0,dilution,0.0,10.0,simple,3.080651917244696,3.080651917244696,327.36747967479675,0.9907824344641801,20190122
496.0,0.2557859915055067,324.03629032258067,365.89919354838713,1.0,dilution,0.0,10.0,simple,0.22495210461882495,0.22495210461882495,324.03629032258067,0.9807005414816259,20190122
434.0,0.2456997474326165,359.88479262672814,377.02073732718895,1.0,dilution,0.0,10.0,simple,0.9101223205746168,0.9101223205746168,359.88479262672814,1.0891965546472624,20190122
355.0,0.2591012783243576,357.64788732394373,383.9380281690141,1.0,dilution,0.0,10.0,simple,1.1073451019390035,1.1073451019390035,357.64788732394373,1.0824265282421954,20190122
613.0,0.20987939738378206,334.8531810766721,389.83523654159865,1.0,dilution,0.0,10.0,simple,2.4463369807682276,2.4463369807682276,334.8531810766721,1.0134380185374352,20190122
735.0,0.3968265730206147,311.330612244898,372.68707482993204,1.0,dilution,0.0,10.0,simple,1.070626338907372,1.070626338907372,311.330612244898,0.9422466221435477,20190122
726.0,0.20153709708376666,324.81404958677683,382.67355371900834,1.0,dilution,0.0,10.0,simple,2.128936926516155,2.128936926516155,324.81404958677683,0.9830544411969331,20190122
573.0,0.22029382389111854,321.1151832460733,383.9720767888307,1.0,dilution,0.0,10.0,simple,1.7902317080994825,1.7902317080994825,321.1151832460733,0.9718597684657246,20190122
521.0,0.23556719885884325,325.168905950096,381.2380038387716,1.0,dilution,0.0,10.0,simple,1.4172642091958156,1.4172642091958156,325.168905950096,0.984128419137209,20190122
572.0,0.2820818693916988,321.6713286713287,370.8146853146853,1.0,dilution,0.0,10.0,simple,0.6749232840404555,0.6749232840404555,321.6713286713287,0.9735429506770367,20190122
693.0,0.19892990603198252,323.27417027417033,373.57287157287163,1.0,dilution,0.0,10.0,simple,1.1001624966185481,1.1001624966185481,323.27417027417033,0.9783939740801599,20190122
587.0,0.20879020807645046,322.9591141396934,377.46337308347535,1.0,dilution,0.0,10.0,simple,1.2693687318924285,1.2693687318924285,322.9591141396934,0.9774404521108426,20190122
871.0,0.14690972696321533,324.8427095292767,380.6762342135477,1.0,dilution,0.0,10.0,simple,2.297052933644636,2.297052933644636,324.8427095292767,0.9831411809293885,20190122
640.0,0.1468137908397117,324.04375,378.1453125,1.0,dilution,0.0,10.0,simple,1.4484761087309883,1.4484761087309883,324.04375,0.9807231183037377,20190122
655.0,0.22437100839921645,322.4839694656488,365.26412213740457,1.0,dilution,0.0,10.0,simple,0.23559213801448037,0.23559213801448037,322.4839694656488,0.9760024198501542,20190122
426.0,0.21020894992834072,335.54225352112684,381.1525821596244,1.0,dilution,0.0,10.0,simple,1.153460312999463,1.153460312999463,335.54225352112684,1.0155235063040187,20190122
299.0,0.3556399676311601,329.3377926421405,393.82943143812713,1.0,dilution,0.0,10.0,simple,1.3697242001426098,1.3697242001426098,329.3377926421405,0.9967456152919778,20190122
387.0,0.4025586023160193,307.34366925064603,371.12403100775185,1.0,dilution,0.0,10.0,simple,0.47432670958737105,0.47432670958737105,307.34366925064603,0.9301800812341117,20190122
394.0,0.3613070393366284,307.6269035532995,375.4238578680203,1.0,dilution,0.0,10.0,simple,0.7332622894772155,0.7332622894772155,307.6269035532995,0.9310372939669876,20190122
621.0,0.2693558797068124,305.37520128824474,367.3977455716586,1.0,dilution,0.0,10.0,simple,0.4191663299999623,0.4191663299999623,305.37520128824474,0.9242224843405835,20190122
605.0,0.2418344322187786,312.09256198347106,368.26280991735536,8.0,dilution,0.0,10.0,simple,0.4857084197564302,0.4857084197564302,312.09256198347106,0.9445526740998161,20190122
552.0,0.220794503104155,308.96920289855075,372.1521739130435,8.0,dilution,0.0,10.0,simple,0.7604284055036233,0.7604284055036233,308.96920289855075,0.9350997824413738,20190122
400.0,0.2769952885322424,312.885,372.4025,8.0,dilution,0.0,10.0,simple,0.5658321885104969,0.5658321885104969,312.885,0.9469509992723667,20190122
751.0,0.1831507623896929,312.3275632490013,378.3075898801598,8.0,dilution,0.0,10.0,simple,1.717705979507983,1.717705979507983,312.3275632490013,0.9452639088449273,20190122
386.0,0.4002964140814831,314.82124352331607,374.559585492228,8.0,dilution,0.0,10.0,simple,0.6690735018496523,0.6690735018496523,314.82124352331607,0.9528110684327253,20190122
740.0,0.186349845196337,330.427027027027,374.00810810810816,8.0,dilution,0.0,10.0,simple,1.222372414539369,1.222372414539369,330.427027027027,1.0000421989863386,20190122
479.0,0.36891642284651904,316.1106471816284,377.4592901878914,8.0,dilution,0.0,10.0,simple,1.03553317378548,1.03553317378548,316.1106471816284,0.956713467341923,20190122
504.0,0.31473897606716633,332.7242063492063,377.47222222222223,8.0,dilution,0.0,10.0,simple,1.0905429721234778,1.0905429721234778,332.7242063492063,1.0069946455869923,20190122
449.0,0.2545327057637987,326.84187082405344,376.9710467706013,8.0,dilution,0.0,10.0,simple,0.9382810691662024,0.9382810691662024,326.84187082405344,0.9891916716393794,20190122
519.0,0.207504524585461,327.3930635838151,372.98073217726403,8.0,dilution,0.0,10.0,simple,0.7785159217335001,0.7785159217335001,327.3930635838151,0.9908598645366036,20190122
439.0,0.25850787110787843,332.0592255125285,370.997722095672,8.0,dilution,0.0,10.0,simple,0.5298662779035478,0.5298662779035478,332.0592255125285,1.0049820714214392,20190122
560.0,0.2760604521425833,328.5017857142857,363.90178571428567,8.0,dilution,0.0,10.0,simple,0.08868092947860516,0.08868092947860516,328.5017857142857,0.994215428176166,20190122
781.0,0.20301795487471466,316.9987195902689,397.9078104993598,8.0,dilution,0.0,10.0,simple,4.048480310802968,4.048480310802968,316.9987195902689,0.959401231391936,20190122
645.0,0.2295859468948727,323.49922480620154,376.9596899224806,8.0,dilution,0.0,10.0,simple,1.3467822863380536,1.3467822863380536,323.49922480620154,0.9790751048917927,20190122
599.0,0.2493350861386271,313.53255425709517,390.0233722871452,8.0,dilution,0.0,10.0,simple,2.4071199490951165,2.4071199490951165,313.53255425709517,0.9489108316415737,20190122
645.0,0.2475908318342289,322.8635658914729,377.51782945736437,8.0,dilution,0.0,10.0,simple,1.3999824981683646,1.3999824981683646,322.8635658914729,0.9771512739491183,20190122
337.0,0.29070006258278763,329.7833827893175,372.0089020771513,8.0,dilution,0.0,10.0,simple,0.45711192688203234,0.45711192688203234,329.7833827893175,0.9980942003476218,20190122
623.0,0.17259468004691042,331.6500802568218,381.07383627608345,8.0,dilution,0.0,10.0,simple,1.6796182040458931,1.6796182040458931,331.6500802568218,1.0037437873594388,20190122
363.0,0.2932226042784405,324.198347107438,373.3966942148761,8.0,dilution,0.0,10.0,simple,0.5668248150954172,0.5668248150954172,324.198347107438,0.9811910086959682,20190122
657.0,0.2336563949990327,320.19482496194826,391.83257229832566,8.0,dilution,0.0,10.0,simple,2.8158526005505986,2.8158526005505986,320.19482496194826,0.9690742907443868,20190122
746.0,0.20721513471982064,323.9919571045576,387.3739946380697,8.0,dilution,0.0,10.0,simple,2.7057744423403003,2.7057744423403003,323.9919571045576,0.9805663663530391,20190122
477.0,0.2577853940424177,319.7400419287212,382.0733752620545,8.0,dilution,0.0,10.0,simple,1.3564575963954189,1.3564575963954189,319.7400419287212,0.9676978832855234,20190122
538.0,0.2654737360602523,321.3085501858736,374.9646840148698,8.0,dilution,0.0,10.0,simple,0.9647501213203518,0.9647501213203518,321.3085501858736,0.972444996318994,20190122
426.0,0.2658184359234349,322.92253521126764,382.518779342723,8.0,dilution,0.0,10.0,simple,1.2394673221251273,1.2394673221251273,322.92253521126764,0.9773297454524056,20190122
541.0,0.27924397687873004,331.26247689463963,374.9981515711645,8.0,dilution,0.0,10.0,simple,0.9728054362442775,0.9728054362442775,331.26247689463963,1.0025707001512323,20190122
701.0,0.19479913963396647,321.53495007132665,386.1825962910128,8.0,dilution,0.0,10.0,simple,2.4191373916103647,2.4191373916103647,321.53495007132665,0.9731301988623082,20190122
641.0,0.21073681779812245,325.49609984399376,393.3198127925117,8.0,dilution,0.0,10.0,simple,2.8881580465886905,2.8881580465886905,325.49609984399376,0.9851186762117965,20190122
736.0,0.16884609792268904,325.6154891304348,375.0692934782609,8.0,dilution,0.0,10.0,simple,1.3311846928927973,1.3311846928927973,325.6154891304348,0.9854800096221478,20190122
598.0,0.1837650437012764,332.9882943143813,373.20066889632113,8.0,dilution,0.0,10.0,simple,0.9164544749000465,0.9164544749000465,332.9882943143813,1.0077939116512593,20190122
612.0,0.2536723865621641,325.8513071895425,395.2712418300654,8.0,dilution,0.0,10.0,simple,2.9339804948295867,2.9339804948295867,325.8513071895425,0.9861937164048907,20190122
527.0,0.2848199458153637,328.48576850094884,387.33017077798866,8.0,dilution,0.0,10.0,simple,1.9080389512629528,1.9080389512629528,328.48576850094884,0.9941669518472437,20190122
511.0,0.2889733715833423,332.7436399217221,388.2230919765166,8.0,dilution,0.0,10.0,simple,1.9175385916680345,1.9175385916680345,332.7436399217221,1.0070534615766153,20190122
489.0,0.2523406113706183,331.88343558282213,398.6564417177914,8.0,dilution,0.0,10.0,simple,2.5889347463292958,2.5889347463292958,331.88343558282213,1.0044500406446444,20190122
642.0,0.2373165006778157,329.27570093457945,398.22118380062307,8.0,dilution,0.0,10.0,simple,3.3576750103742734,3.3576750103742734,329.27570093457945,0.9965576938367419,20190122
624.0,0.24949845699558898,331.5625,400.7756410256411,8.0,dilution,0.0,10.0,simple,3.4990905430255146,3.4990905430255146,331.5625,1.0034787244394716,20190122
704.0,0.2165150429698727,329.97017045454544,380.72585227272725,8.0,dilution,0.0,10.0,simple,1.861792677471081,1.861792677471081,329.97017045454544,0.9986595159307892,20190122
853.0,0.18998758413348904,340.98358733880417,399.8698710433763,8.0,dilution,0.0,10.0,simple,4.6690351256476665,4.6690351256476665,340.98358733880417,1.031991782175422,20190122
413.0,0.2580581764987315,321.05326876513317,365.8135593220338,8.0,dilution,0.0,10.0,simple,0.18208244174954347,0.18208244174954347,321.05326876513317,0.9716723833894325,20190122
427.0,0.2668549402626526,315.78688524590166,365.51288056206084,8.0,dilution,0.0,10.0,simple,0.1692814885219132,0.1692814885219132,315.78688524590166,0.9557335971386125,20190122
358.0,0.2987517726273352,328.5949720670391,370.4357541899441,8.0,dilution,0.0,10.0,simple,0.4023697999706159,0.4023697999706159,328.5949720670391,0.9944974580269368,20190122
299.0,0.332090416441098,320.0836120401338,379.05685618729103,8.0,dilution,0.0,10.0,simple,0.7169871566579871,0.7169871566579871,320.0836120401338,0.9687377032203949,20190122
395.0,0.27331011924922805,328.126582278481,363.18227848101264,8.0,dilution,0.0,10.0,simple,0.020552323700424677,0.020552323700424677,328.126582278481,0.9930798695253338,20190122
875.0,0.14365181615989894,318.3337142857143,369.9737142857143,8.0,dilution,0.0,10.0,simple,0.9237011757580537,0.9237011757580537,318.3337142857143,0.9634416122375352,20190122
777.0,0.16303931057953894,321.2818532818533,364.7335907335908,8.0,dilution,0.0,10.0,simple,0.21855579495317554,0.21855579495317554,321.2818532818533,0.9723641977510231,20190122
755.0,0.1894641653798447,325.4066225165563,384.4450331125828,8.0,dilution,0.0,10.0,simple,2.4116257863273973,2.4116257863273973,325.4066225165563,0.9848478717800432,20190122
904.0,0.20746680572556,335.66703539823015,417.3882743362832,8.0,dilution,0.0,10.0,simple,7.288504253069109,7.288504253069109,335.66703539823015,1.0159011604683732,20190122
686.0,0.2267878274588852,350.56122448979585,383.6909620991254,8.0,dilution,0.0,10.0,simple,2.114780876599769,2.114780876599769,350.56122448979585,1.0609786401929036,20190122
745.0,0.2067192647510693,320.0979865771812,362.9261744966443,8.0,dilution,0.0,10.0,simple,0.010567505287364522,0.010567505287364522,320.0979865771812,0.9687812079656563,20190122
707.0,0.1899402639314825,316.2913719943423,368.0664780763791,8.0,dilution,0.0,10.0,simple,0.5470838365809102,0.5470838365809102,316.2913719943423,0.9572604336138527,20190122
533.0,0.263131459345714,335.8255159474672,399.2120075046904,8.0,dilution,0.0,10.0,simple,2.865645552141022,2.865645552141022,335.8255159474672,1.0163808041536417,20190122
504.0,0.2725710763225985,315.0257936507937,373.3253968253968,8.0,dilution,0.0,10.0,simple,0.7816861867753068,0.7816861867753068,315.0257936507937,0.9534301423660114,20190122
644.0,0.2381807920987585,334.2313664596273,393.5372670807453,8.0,dilution,0.0,10.0,simple,2.9223701323291773,2.9223701323291773,334.2313664596273,1.011556087562883,20190122
673.0,0.2584934097131199,330.0891530460624,393.6359583952452,8.0,dilution,0.0,10.0,simple,3.0637828740577295,3.0637828740577295,330.0891530460624,0.9990196184730428,20190122
584.0,0.2534745180130568,333.93664383561645,391.833904109589,8.0,dilution,0.0,10.0,simple,2.503095028107576,2.503095028107576,333.93664383561645,1.0106641052584733,20190122
728.0,0.20921161284567244,335.39972527472526,390.76510989010984,8.0,dilution,0.0,10.0,simple,3.0053128268204987,3.0053128268204987,335.39972527472526,1.0150921424950967,20190122
781.0,0.2096863560607756,327.09859154929575,395.9078104993598,8.0,dilution,0.0,10.0,simple,3.8176505028059156,3.8176505028059156,327.09859154929575,0.9899686406449313,20190122
520.0,0.2946544049713591,331.34615384615387,393.01153846153846,8.0,dilution,0.0,10.0,simple,2.31927826206878,2.31927826206878,331.34615384615387,1.002823949660964,20190122
626.0,0.2313990190338996,321.4121405750799,374.4792332268369,8.0,dilution,0.0,10.0,simple,1.0776444233156193,1.0776444233156193,321.4121405750799,0.9727585141372782,20190122
687.0,0.19720419589886312,336.55312954876274,391.09315866084427,8.0,dilution,0.0,10.0,simple,2.8693623087760765,2.8693623087760765,336.55312954876274,1.018582937291475,20190122
469.0,0.3246409714623387,323.7484008528785,377.27931769722807,8.0,dilution,0.0,10.0,simple,1.0014409840955059,1.0014409840955059,323.7484008528785,0.979829239818029,20190122
