area_pix,aspect_ratio,mean_yfp,mean_mch,position,strain,atc_ngml,xan_mgml,promoter
642.0,0.2569812639139166,109.16510903426791,405.0529595015576,3.0,dilution,0.0,5.0,wt
473.0,0.3454229909629315,107.9661733615222,397.22198731501055,3.0,dilution,0.0,5.0,wt
528.0,0.2853181682665065,117.4090909090909,389.25,3.0,dilution,0.0,5.0,wt
452.0,0.3477904985741143,108.43362831858407,404.38495575221236,3.0,dilution,0.0,5.0,wt
728.0,0.21640863629746956,107.8228021978022,392.77472527472526,3.0,dilution,0.0,5.0,wt
495.0,0.3089325608021522,113.39393939393939,400.6,3.0,dilution,0.0,5.0,wt
570.0,0.22788990745690935,112.02105263157895,397.8982456140351,3.0,dilution,0.0,5.0,wt
323.0,0.3354667339651092,112.20123839009288,395.44582043343655,3.0,dilution,0.0,5.0,wt
301.0,0.3340065454914553,113.24916943521595,394.77740863787375,3.0,dilution,0.0,5.0,wt
578.0,0.19815294400031083,112.79584775086505,391.1020761245675,3.0,dilution,0.0,5.0,wt
660.0,0.2636025405145012,114.0469696969697,387.56363636363636,3.0,dilution,0.0,5.0,wt
488.0,0.39787181307776215,108.44467213114754,420.88729508196724,3.0,dilution,0.0,5.0,wt
528.0,0.3297020567056657,109.75189393939394,402.72159090909093,3.0,dilution,0.0,5.0,wt
654.0,0.23266118585562764,108.74464831804282,347.01376146788994,3.0,dilution,0.0,5.0,wt
818.0,0.1623106278932134,110.14180929095355,380.0635696821516,3.0,dilution,0.0,5.0,wt
745.0,0.18189289979701143,110.10201342281879,412.4523489932886,3.0,dilution,0.0,5.0,wt
535.0,0.2523922522854127,109.40186915887851,394.77757009345794,3.0,dilution,0.0,5.0,wt
530.0,0.1960058013958867,110.43773584905661,412.0207547169811,3.0,dilution,0.0,5.0,wt
734.0,0.22550140224492138,108.72070844686648,388.6866485013624,3.0,dilution,0.0,5.0,wt
849.0,0.1637699567492372,109.33333333333333,388.46643109540634,3.0,dilution,0.0,5.0,wt
427.0,0.3485006470395926,109.18969555035129,406.6533957845433,3.0,dilution,0.0,5.0,wt
586.0,0.20084550537648801,107.76109215017065,375.46928327645054,3.0,dilution,0.0,5.0,wt
583.0,0.21539160880652128,108.08061749571183,390.24356775300174,3.0,dilution,0.0,5.0,wt
792.0,0.23524197236537953,112.22979797979798,404.4671717171717,3.0,dilution,0.0,5.0,wt
734.0,0.2109400526885119,108.39100817438693,415.87874659400546,3.0,dilution,0.0,5.0,wt
628.0,0.21526008149036283,112.2547770700637,362.8216560509554,3.0,dilution,0.0,5.0,wt
540.0,0.24407673637799854,117.12407407407407,405.4685185185185,3.0,dilution,0.0,5.0,wt
581.0,0.185344212272649,111.58347676419966,405.3734939759036,3.0,dilution,0.0,5.0,wt
475.0,0.3660222805300342,111.15368421052632,396.8126315789474,3.0,dilution,0.0,5.0,wt
692.0,0.26587233081205364,110.85549132947978,394.3121387283237,3.0,dilution,0.0,5.0,wt
520.0,0.2566140903588464,119.82692307692308,411.4576923076923,3.0,dilution,0.0,5.0,wt
609.0,0.2535801406687686,115.39408866995073,377.7569786535304,3.0,dilution,0.0,5.0,wt
705.0,0.23258872666708813,109.03971631205674,399.9503546099291,3.0,dilution,0.0,5.0,wt
822.0,0.24430482247088992,111.86861313868613,395.2141119221411,3.0,dilution,0.0,5.0,wt
842.0,0.19918047392988839,108.7042755344418,354.2541567695962,3.0,dilution,0.0,5.0,wt
542.0,0.2557191360212639,113.39483394833948,409.5018450184502,3.0,dilution,0.0,5.0,wt
619.0,0.26866141346259703,107.75121163166398,387.16155088852986,3.0,dilution,0.0,5.0,wt
406.0,0.23012028475874005,109.20197044334975,384.7192118226601,3.0,dilution,0.0,5.0,wt
518.0,0.267406895846124,107.9034749034749,373.8918918918919,3.0,dilution,0.0,5.0,wt
464.0,0.27529392189354884,108.77370689655173,378.63577586206895,3.0,dilution,0.0,5.0,wt
653.0,0.27197588658352545,110.15773353751914,376.3614088820827,3.0,dilution,0.0,5.0,wt
730.0,0.15330006717970457,109.0027397260274,373.2095890410959,3.0,dilution,0.0,5.0,wt
494.0,0.24380773512111323,108.97368421052632,381.1599190283401,3.0,dilution,0.0,5.0,wt
716.0,0.22826049919836744,109.80586592178771,376.2290502793296,3.0,dilution,0.0,5.0,wt
630.0,0.19381456248926826,113.68571428571428,398.52698412698413,3.0,dilution,0.0,5.0,wt
540.0,0.23443430941012153,116.89814814814815,399.80925925925925,3.0,dilution,0.0,5.0,wt
665.0,0.25539192466731087,108.66315789473684,397.70375939849623,3.0,dilution,0.0,5.0,wt
705.0,0.2247643506607775,107.71347517730497,339.46241134751773,3.0,dilution,0.0,5.0,wt
815.0,0.19884910780390402,108.03680981595092,390.11042944785277,3.0,dilution,0.0,5.0,wt
485.0,0.3030469323956053,110.22268041237113,362.0144329896907,3.0,dilution,0.0,5.0,wt
670.0,0.20587801065852349,114.94925373134329,388.7731343283582,3.0,dilution,0.0,5.0,wt
703.0,0.23232225228920658,107.89189189189189,402.7425320056899,3.0,dilution,0.0,5.0,wt
531.0,0.300567962180652,110.75517890772129,366.26365348399247,3.0,dilution,0.0,5.0,wt
479.0,0.216518386172544,111.48851774530272,389.69937369519835,3.0,dilution,0.0,5.0,wt
752.0,0.210842800605823,117.32712765957447,344.9840425531915,3.0,dilution,0.0,5.0,wt
872.0,0.20012681498477813,107.76605504587155,341.2270642201835,3.0,dilution,0.0,5.0,wt
717.0,0.1991287374712147,108.25662482566248,364.6136680613668,3.0,dilution,0.0,5.0,wt
846.0,0.194215313610016,111.31678486997636,382.8900709219858,3.0,dilution,0.0,5.0,wt
596.0,0.26989106113836603,107.91778523489933,386.18288590604027,3.0,dilution,0.0,5.0,wt
415.0,0.3803207749709969,108.10602409638554,376.99036144578315,3.0,dilution,0.0,5.0,wt
443.0,0.32296977172986246,110.06772009029345,372.8171557562077,3.0,dilution,0.0,5.0,wt
770.0,0.22103308861704068,109.3974025974026,345.63116883116885,3.0,dilution,0.0,5.0,wt
536.0,0.2899741511830463,108.11753731343283,386.7649253731343,3.0,dilution,0.0,5.0,wt
587.0,0.2442759091354219,108.1839863713799,389.1771720613288,3.0,dilution,0.0,5.0,wt
818.0,0.19320798657430893,107.12224938875306,347.51466992665036,3.0,dilution,0.0,5.0,wt
545.0,0.281703156774318,107.34495412844036,378.5596330275229,3.0,dilution,0.0,5.0,wt
740.0,0.1986097349876619,110.83648648648649,383.21351351351353,3.0,dilution,0.0,5.0,wt
643.0,0.22036739347343956,109.60653188180405,342.4136858475894,3.0,dilution,0.0,5.0,wt
425.0,0.2527110705068085,108.33411764705882,370.42117647058825,3.0,dilution,0.0,5.0,wt
736.0,0.21844033954096248,109.02309782608695,362.1807065217391,3.0,dilution,0.0,5.0,wt
368.0,0.2830315037543375,108.09510869565217,375.5869565217391,3.0,dilution,0.0,5.0,wt
739.0,0.1985728123930079,110.2828146143437,344.0717185385656,3.0,dilution,0.0,5.0,wt
657.0,0.21709666876542932,107.82496194824962,346.7823439878234,3.0,dilution,0.0,5.0,wt
320.0,0.37982321171144046,114.303125,362.440625,2.0,dilution,0.0,5.0,wt
538.0,0.27781906558491215,113.55204460966543,356.1449814126394,2.0,dilution,0.0,5.0,wt
803.0,0.1734356201577639,109.55292652552926,323.04358655043586,2.0,dilution,0.0,5.0,wt
604.0,0.2146128736575288,108.93543046357615,372.1754966887417,2.0,dilution,0.0,5.0,wt
484.0,0.31700595957340844,108.55578512396694,330.21487603305786,2.0,dilution,0.0,5.0,wt
928.0,0.1604895569285324,107.29310344827586,367.35452586206895,2.0,dilution,0.0,5.0,wt
728.0,0.231839107764473,110.5260989010989,379.80494505494505,2.0,dilution,0.0,5.0,wt
776.0,0.20152950127034877,109.9471649484536,369.36726804123714,2.0,dilution,0.0,5.0,wt
632.0,0.2524500356531309,107.44145569620254,346.09177215189874,2.0,dilution,0.0,5.0,wt
686.0,0.17845923860527282,114.29737609329446,360.05102040816325,2.0,dilution,0.0,5.0,wt
408.0,0.33063547567893176,109.64460784313725,354.10539215686276,2.0,dilution,0.0,5.0,wt
713.0,0.20464237191845092,110.98036465638148,367.8920056100982,2.0,dilution,0.0,5.0,wt
585.0,0.24310620664808497,107.68034188034189,374.8290598290598,2.0,dilution,0.0,5.0,wt
841.0,0.18181582081093373,109.43281807372176,357.00356718192626,2.0,dilution,0.0,5.0,wt
500.0,0.1651672262999121,109.416,375.834,2.0,dilution,0.0,5.0,wt
579.0,0.2061176044937116,107.96718480138169,375.1174438687392,2.0,dilution,0.0,5.0,wt
585.0,0.2761804512981817,108.10427350427351,397.5094017094017,2.0,dilution,0.0,5.0,wt
382.0,0.350947633927079,112.56544502617801,384.78010471204186,2.0,dilution,0.0,5.0,wt
585.0,0.23389137610206734,109.01538461538462,391.65982905982906,2.0,dilution,0.0,5.0,wt
426.0,0.3106201607590039,112.64319248826291,383.2887323943662,2.0,dilution,0.0,5.0,wt
541.0,0.3125240033664004,110.73382624768946,384.2421441774492,2.0,dilution,0.0,5.0,wt
725.0,0.23090925856042013,107.99586206896552,378.0455172413793,2.0,dilution,0.0,5.0,wt
510.0,0.2753343425697098,112.7921568627451,371.86470588235295,2.0,dilution,0.0,5.0,wt
786.0,0.19189541354224526,108.58142493638677,356.0178117048346,2.0,dilution,0.0,5.0,wt
599.0,0.2214967997161023,108.14357262103506,342.8714524207012,2.0,dilution,0.0,5.0,wt
813.0,0.16110919026063697,107.5719557195572,389.0270602706027,2.0,dilution,0.0,5.0,wt
437.0,0.3026740560606351,117.1716247139588,383.3729977116705,2.0,dilution,0.0,5.0,wt
433.0,0.2842061835417891,116.18013856812934,386.64896073903003,2.0,dilution,0.0,5.0,wt
311.0,0.4257176489009048,108.15434083601286,379.7138263665595,2.0,dilution,0.0,5.0,wt
502.0,0.2592649252354853,107.84860557768924,373.00199203187253,2.0,dilution,0.0,5.0,wt
568.0,0.29308219759947723,113.78169014084507,382.32394366197184,2.0,dilution,0.0,5.0,wt
549.0,0.2593402097350809,109.00546448087432,372.12750455373407,2.0,dilution,0.0,5.0,wt
810.0,0.18022774148274676,113.77283950617284,370.35555555555555,2.0,dilution,0.0,5.0,wt
637.0,0.1507348822365173,111.37519623233909,361.13343799058083,2.0,dilution,0.0,5.0,wt
410.0,0.39980632742111316,108.60243902439025,418.909756097561,2.0,dilution,0.0,5.0,wt
526.0,0.2709967372685513,108.56844106463879,383.8346007604563,2.0,dilution,0.0,5.0,wt
868.0,0.1674827795867652,110.07142857142857,388.60483870967744,2.0,dilution,0.0,5.0,wt
526.0,0.32808108172610206,108.77566539923954,414.606463878327,2.0,dilution,0.0,5.0,wt
632.0,0.2523725150081782,111.9256329113924,395.3528481012658,2.0,dilution,0.0,5.0,wt
895.0,0.1679648767452849,107.95418994413407,379.71061452513965,2.0,dilution,0.0,5.0,wt
554.0,0.23074636547909722,107.48014440433214,374.884476534296,2.0,dilution,0.0,5.0,wt
595.0,0.2578181754860989,111.24873949579832,361.4672268907563,2.0,dilution,0.0,5.0,wt
494.0,0.26671733810138504,108.8157894736842,414.2773279352227,2.0,dilution,0.0,5.0,wt
632.0,0.2333913543359659,108.91613924050633,389.63607594936707,2.0,dilution,0.0,5.0,wt
462.0,0.2878576697866906,109.47619047619048,409.33116883116884,2.0,dilution,0.0,5.0,wt
539.0,0.1714652151598815,110.84786641929499,404.61038961038963,2.0,dilution,0.0,5.0,wt
858.0,0.1701637397944951,108.27389277389277,394.3811188811189,2.0,dilution,0.0,5.0,wt
734.0,0.1971386516227797,108.31471389645776,407.6512261580381,2.0,dilution,0.0,5.0,wt
497.0,0.34388189590056556,109.09859154929578,420.2414486921529,2.0,dilution,0.0,5.0,wt
438.0,0.30254075341167386,109.21461187214612,397.4748858447489,2.0,dilution,0.0,5.0,wt
426.0,0.310707430037934,108.49295774647888,401.0962441314554,2.0,dilution,0.0,5.0,wt
409.0,0.28320615051907205,108.15647921760392,395.479217603912,2.0,dilution,0.0,5.0,wt
687.0,0.22564813561081548,107.78602620087337,397.7598253275109,2.0,dilution,0.0,5.0,wt
459.0,0.24795347350409846,108.0,398.81045751633985,2.0,dilution,0.0,5.0,wt
580.0,0.25177121736566355,109.65,400.44827586206895,2.0,dilution,0.0,5.0,wt
548.0,0.16865757391986902,109.94890510948905,366.1551094890511,2.0,dilution,0.0,5.0,wt
607.0,0.19348744972690132,109.89126853377265,375.75617792421747,2.0,dilution,0.0,5.0,wt
457.0,0.3490077965423624,119.04814004376368,386.73741794310723,2.0,dilution,0.0,5.0,wt
563.0,0.26606955227044954,112.05861456483126,381.86500888099465,2.0,dilution,0.0,5.0,wt
572.0,0.23787435419051295,108.05244755244755,402.1888111888112,2.0,dilution,0.0,5.0,wt
522.0,0.29578467319173996,109.25287356321839,406.56130268199234,2.0,dilution,0.0,5.0,wt
640.0,0.2107137935530527,108.6453125,376.734375,2.0,dilution,0.0,5.0,wt
643.0,0.19804786750131023,110.37480559875583,392.4199066874028,2.0,dilution,0.0,5.0,wt
675.0,0.18755701295997343,109.96444444444444,360.837037037037,2.0,dilution,0.0,5.0,wt
608.0,0.26357760564472915,148.40953947368422,401.3207236842105,2.0,dilution,0.0,5.0,wt
928.0,0.13458279021626493,109.8146551724138,394.9159482758621,2.0,dilution,0.0,5.0,wt
805.0,0.15969061389525355,107.64596273291926,367.4807453416149,2.0,dilution,0.0,5.0,wt
689.0,0.23603602456380224,108.80406386066764,385.25544267053704,2.0,dilution,0.0,5.0,wt
601.0,0.30991932385013077,111.3161397670549,356.90515806988356,2.0,dilution,0.0,5.0,wt
607.0,0.20770674225509098,109.15980230642504,388.42668863261946,2.0,dilution,0.0,5.0,wt
827.0,0.15080853305037362,108.91656590084644,387.4062877871826,2.0,dilution,0.0,5.0,wt
565.0,0.23395312712191002,108.25132743362832,382.8938053097345,2.0,dilution,0.0,5.0,wt
478.0,0.2708056148748166,112.13598326359832,400.0962343096234,2.0,dilution,0.0,5.0,wt
657.0,0.20943977237103484,116.67579908675799,385.8812785388128,2.0,dilution,0.0,5.0,wt
514.0,0.2905201649034064,108.17898832684826,390.5058365758755,2.0,dilution,0.0,5.0,wt
870.0,0.1937009368834246,108.2,351.8379310344828,2.0,dilution,0.0,5.0,wt
451.0,0.31206216751442417,108.29711751662971,384.450110864745,2.0,dilution,0.0,5.0,wt
797.0,0.17737322385770263,111.68381430363864,388.73525721455457,2.0,dilution,0.0,5.0,wt
449.0,0.31090283042989025,108.65478841870824,371.9086859688196,2.0,dilution,0.0,5.0,wt
516.0,0.2787096780590106,111.36627906976744,385.69767441860466,2.0,dilution,0.0,5.0,wt
564.0,0.25506461450797013,107.78900709219859,360.13120567375887,2.0,dilution,0.0,5.0,wt
738.0,0.18572170092650192,106.95257452574526,388.9728997289973,2.0,dilution,0.0,5.0,wt
801.0,0.15444002295188203,121.34956304619226,340.7278401997503,2.0,dilution,0.0,5.0,wt
843.0,0.18768011025533832,108.14709371293002,388.6832740213523,2.0,dilution,0.0,5.0,wt
605.0,0.26225644437280726,114.60165289256199,383.90909090909093,2.0,dilution,0.0,5.0,wt
848.0,0.19432578486898633,109.24410377358491,377.248820754717,2.0,dilution,0.0,5.0,wt
719.0,0.19968129201905407,110.24478442280946,399.9165507649513,2.0,dilution,0.0,5.0,wt
510.0,0.289121566284485,107.79607843137255,353.3627450980392,2.0,dilution,0.0,5.0,wt
590.0,0.2177093791423548,108.44915254237289,374.7677966101695,2.0,dilution,0.0,5.0,wt
697.0,0.2071822010439267,107.78048780487805,386.9913916786227,2.0,dilution,0.0,5.0,wt
384.0,0.27968603433261663,107.90885416666667,360.8984375,2.0,dilution,0.0,5.0,wt
625.0,0.19237813674961451,109.6928,385.8736,2.0,dilution,0.0,5.0,wt
428.0,0.28095648123480205,107.71728971962617,353.60046728971963,2.0,dilution,0.0,5.0,wt
414.0,0.2861062703608073,108.3768115942029,377.77777777777777,2.0,dilution,0.0,5.0,wt
392.0,0.2861364937142188,108.66836734693878,400.26785714285717,2.0,dilution,0.0,5.0,wt
470.0,0.27922617580513404,108.76170212765958,383.5276595744681,2.0,dilution,0.0,5.0,wt
573.0,0.21186265785752223,108.13438045375219,379.4816753926702,2.0,dilution,0.0,5.0,wt
617.0,0.24665143398664924,109.22042139384116,373.5899513776337,2.0,dilution,0.0,5.0,wt
645.0,0.22118247931656862,109.22635658914729,376.6387596899225,2.0,dilution,0.0,5.0,wt
332.0,0.3044073804368202,109.49397590361446,360.97289156626505,2.0,dilution,0.0,5.0,wt
474.0,0.2560156142744178,110.16877637130801,371.00632911392404,2.0,dilution,0.0,5.0,wt
427.0,0.29565768113670454,109.39110070257611,360.3138173302108,2.0,dilution,0.0,5.0,wt
476.0,0.268548844620394,109.85504201680672,373.00210084033614,2.0,dilution,0.0,5.0,wt
544.0,0.2680717695771453,111.61029411764706,351.21139705882354,2.0,dilution,0.0,5.0,wt
506.0,0.24982732735747387,107.7905138339921,378.60671936758894,2.0,dilution,0.0,5.0,wt
539.0,0.2654870918160498,120.10204081632654,378.0575139146568,2.0,dilution,0.0,5.0,wt
645.0,0.20531556330875816,109.18604651162791,371.8356589147287,2.0,dilution,0.0,5.0,wt
833.0,0.17486586284281028,110.27370948379351,341.19087635054024,2.0,dilution,0.0,5.0,wt
596.0,0.2586816036431604,106.99832214765101,328.4127516778523,2.0,dilution,0.0,5.0,wt
662.0,0.19013865466138674,107.98791540785498,352.3262839879154,2.0,dilution,0.0,5.0,wt
704.0,0.12180777223209567,110.2159090909091,344.37642045454544,2.0,dilution,0.0,5.0,wt
371.0,0.270948751215158,110.95148247978436,349.69272237196765,2.0,dilution,0.0,5.0,wt
702.0,0.22366046990798075,108.56267806267806,348.57549857549856,5.0,dilution,0.0,5.0,wt
834.0,0.18562359512119547,108.17146282973621,354.7517985611511,5.0,dilution,0.0,5.0,wt
823.0,0.21406091774577274,108.0498177399757,348.23572296476306,5.0,dilution,0.0,5.0,wt
596.0,0.30739335766117426,109.64261744966443,375.19463087248323,5.0,dilution,0.0,5.0,wt
373.0,0.3421024725129973,108.67292225201072,394.4235924932976,5.0,dilution,0.0,5.0,wt
698.0,0.17024336825715436,111.189111747851,363.1919770773639,5.0,dilution,0.0,5.0,wt
386.0,0.29754165060375337,109.29533678756476,396.2720207253886,5.0,dilution,0.0,5.0,wt
612.0,0.1697392314346999,110.70424836601308,373.921568627451,5.0,dilution,0.0,5.0,wt
448.0,0.3263695415751208,109.99776785714286,395.77901785714283,5.0,dilution,0.0,5.0,wt
834.0,0.18570129272316718,107.42805755395683,353.378896882494,5.0,dilution,0.0,5.0,wt
322.0,0.3341349501029391,111.17701863354037,404.42857142857144,5.0,dilution,0.0,5.0,wt
328.0,0.28292910936161547,108.5609756097561,385.8658536585366,5.0,dilution,0.0,5.0,wt
560.0,0.2536982026164085,109.15535714285714,383.51785714285717,5.0,dilution,0.0,5.0,wt
248.0,0.17165270701149365,107.77016129032258,330.0443548387097,5.0,dilution,0.0,5.0,wt
855.0,0.22950966600325676,108.0280701754386,398.03040935672516,5.0,dilution,0.0,5.0,wt
622.0,0.2937509268589122,112.86816720257235,370.65755627009645,5.0,dilution,0.0,5.0,wt
683.0,0.27158606092431,109.27086383601757,375.64421669106883,5.0,dilution,0.0,5.0,wt
559.0,0.33217804769477094,108.58497316636851,360.3255813953488,5.0,dilution,0.0,5.0,wt
549.0,0.3106350137873769,108.88888888888889,356.36429872495444,5.0,dilution,0.0,5.0,wt
565.0,0.2669202708838553,108.88672566371682,404.73097345132743,5.0,dilution,0.0,5.0,wt
741.0,0.17522604058726174,107.93252361673414,385.1390013495277,5.0,dilution,0.0,5.0,wt
581.0,0.2869006750870658,111.24440619621342,403.39931153184165,5.0,dilution,0.0,5.0,wt
546.0,0.24719240070448967,111.85164835164835,393.0842490842491,5.0,dilution,0.0,5.0,wt
539.0,0.23425844704039378,113.75324675324676,386.9814471243043,5.0,dilution,0.0,5.0,wt
526.0,0.29794260310716014,108.90114068441065,391.07984790874525,5.0,dilution,0.0,5.0,wt
870.0,0.1827130523556403,111.28275862068965,384.4172413793103,5.0,dilution,0.0,5.0,wt
717.0,0.22626316663495677,107.85634588563458,344.68898186889817,5.0,dilution,0.0,5.0,wt
522.0,0.25772150151725803,109.27011494252874,353.0038314176245,5.0,dilution,0.0,5.0,wt
900.0,0.206430304407206,116.26,407.5133333333333,5.0,dilution,0.0,5.0,wt
589.0,0.2665338110044109,109.35653650254669,373.28013582342953,5.0,dilution,0.0,5.0,wt
527.0,0.24901655999833147,110.02656546489564,355.1214421252372,5.0,dilution,0.0,5.0,wt
692.0,0.2373194816701243,107.65028901734104,388.52601156069363,5.0,dilution,0.0,5.0,wt
800.0,0.20157125316303573,110.04375,382.8975,5.0,dilution,0.0,5.0,wt
573.0,0.2708368046201549,109.64921465968587,388.0994764397906,5.0,dilution,0.0,5.0,wt
550.0,0.2966467769293845,108.94909090909091,392.2236363636364,5.0,dilution,0.0,5.0,wt
294.0,0.3049295012570454,142.3095238095238,417.06802721088434,5.0,dilution,0.0,5.0,wt
305.0,0.33874498888662824,128.53770491803277,398.14098360655737,5.0,dilution,0.0,5.0,wt
833.0,0.19714877072165013,109.984393757503,378.4441776710684,5.0,dilution,0.0,5.0,wt
807.0,0.22939457500326682,117.727385377943,400.85997521685255,5.0,dilution,0.0,5.0,wt
578.0,0.32699884575053956,109.16608996539793,396.33910034602076,5.0,dilution,0.0,5.0,wt
509.0,0.2884260035152411,108.57170923379175,373.6738703339882,5.0,dilution,0.0,5.0,wt
541.0,0.2670563556878784,108.4547134935305,360.279112754159,5.0,dilution,0.0,5.0,wt
483.0,0.3016888719892784,109.38509316770187,358.37888198757764,5.0,dilution,0.0,5.0,wt
455.0,0.2706480135972618,122.18021978021979,410.0923076923077,5.0,dilution,0.0,5.0,wt
450.0,0.32760726942162444,109.42222222222222,398.66,5.0,dilution,0.0,5.0,wt
902.0,0.1894349493651301,108.02771618625277,386.2815964523282,5.0,dilution,0.0,5.0,wt
458.0,0.33434680298918645,108.93013100436681,395.0305676855895,5.0,dilution,0.0,5.0,wt
594.0,0.20370405478133732,111.53535353535354,397.6313131313131,5.0,dilution,0.0,5.0,wt
325.0,0.33818096205828424,110.44923076923077,396.38461538461536,5.0,dilution,0.0,5.0,wt
760.0,0.2108666621259598,109.99736842105263,386.25131578947367,5.0,dilution,0.0,5.0,wt
642.0,0.20432123917540707,109.90809968847353,374.0202492211838,5.0,dilution,0.0,5.0,wt
537.0,0.24263132435932422,110.10986964618249,375.1582867783985,5.0,dilution,0.0,5.0,wt
395.0,0.34041601228659657,109.32911392405063,390.66075949367087,5.0,dilution,0.0,5.0,wt
867.0,0.2252755546881081,107.42445213379469,379.5951557093426,5.0,dilution,0.0,5.0,wt
650.0,0.293627107645951,107.65846153846154,394.2523076923077,5.0,dilution,0.0,5.0,wt
822.0,0.20068268152477714,108.64476885644768,412.2433090024331,5.0,dilution,0.0,5.0,wt
670.0,0.26759268650612666,110.60597014925374,393.28805970149256,5.0,dilution,0.0,5.0,wt
678.0,0.25072333438011385,108.61356932153393,403.7094395280236,5.0,dilution,0.0,5.0,wt
625.0,0.32224277669548484,112.3264,418.5328,5.0,dilution,0.0,5.0,wt
510.0,0.28911884081280576,108.35686274509804,403.1411764705882,5.0,dilution,0.0,5.0,wt
599.0,0.32395229365148986,110.79632721202003,385.99666110183637,5.0,dilution,0.0,5.0,wt
462.0,0.2747697190806793,108.33982683982684,443.38961038961037,5.0,dilution,0.0,5.0,wt
477.0,0.2971716805615331,108.25157232704403,406.7631027253669,5.0,dilution,0.0,5.0,wt
468.0,0.4039211703061967,109.28632478632478,366.12393162393164,5.0,dilution,0.0,5.0,wt
690.0,0.19135548789639867,121.77391304347826,994.1550724637681,5.0,dilution,0.0,5.0,wt
538.0,0.27789148967344796,107.34200743494424,354.47769516728624,5.0,dilution,0.0,5.0,wt
771.0,0.20057216633851352,109.17639429312581,403.23346303501944,5.0,dilution,0.0,5.0,wt
514.0,0.35582635899765336,109.36575875486382,380.4455252918288,5.0,dilution,0.0,5.0,wt
708.0,0.2337386547105897,107.93361581920904,372.50564971751413,5.0,dilution,0.0,5.0,wt
620.0,0.2684318038101994,107.8241935483871,382.47903225806454,5.0,dilution,0.0,5.0,wt
732.0,0.2810487993552362,107.73224043715847,401.43715846994536,5.0,dilution,0.0,5.0,wt
466.0,0.322041092561838,111.22961373390558,409.6695278969957,5.0,dilution,0.0,5.0,wt
625.0,0.2602192958725187,108.6304,393.7552,5.0,dilution,0.0,5.0,wt
484.0,0.24972073245826057,108.89876033057851,393.74793388429754,5.0,dilution,0.0,5.0,wt
329.0,0.34208180242851344,109.56838905775076,404.9756838905775,5.0,dilution,0.0,5.0,wt
348.0,0.3849604346304115,109.36494252873563,406.4913793103448,5.0,dilution,0.0,5.0,wt
407.0,0.20100515279895986,109.01474201474201,403.71253071253074,5.0,dilution,0.0,5.0,wt
573.0,0.34033662700590994,110.87783595113439,414.29493891797557,5.0,dilution,0.0,5.0,wt
500.0,0.32849114740650365,122.308,385.082,5.0,dilution,0.0,5.0,wt
721.0,0.2471069885749328,108.08044382801664,405.9042995839112,5.0,dilution,0.0,5.0,wt
468.0,0.32280968671838606,108.7948717948718,373.6752136752137,5.0,dilution,0.0,5.0,wt
410.0,0.3543278315979266,108.90243902439025,368.00975609756097,5.0,dilution,0.0,5.0,wt
463.0,0.39981026270522824,111.14470842332614,403.7948164146868,5.0,dilution,0.0,5.0,wt
706.0,0.22494064848770154,108.3243626062323,398.1827195467422,5.0,dilution,0.0,5.0,wt
687.0,0.21899120452054666,107.62882096069869,384.26200873362444,5.0,dilution,0.0,5.0,wt
822.0,0.18868294582775644,113.2007299270073,362.5170316301703,5.0,dilution,0.0,5.0,wt
696.0,0.23861674834186777,110.05172413793103,362.95258620689657,5.0,dilution,0.0,5.0,wt
599.0,0.27104341558337797,111.92988313856428,413.889816360601,5.0,dilution,0.0,5.0,wt
821.0,0.2204713896681098,108.89037758830695,400.83922046285016,5.0,dilution,0.0,5.0,wt
696.0,0.19322545667792965,109.42528735632185,359.9669540229885,5.0,dilution,0.0,5.0,wt
801.0,0.20830629700127862,109.85268414481898,402.4706616729089,5.0,dilution,0.0,5.0,wt
772.0,0.18237183421499376,113.42357512953367,357.23704663212436,5.0,dilution,0.0,5.0,wt
581.0,0.2745208727219093,110.90877796901893,384.77969018932873,5.0,dilution,0.0,5.0,wt
397.0,0.28983679066339396,109.75818639798489,356.8891687657431,5.0,dilution,0.0,5.0,wt
379.0,0.249156071783594,110.82849604221636,365.3245382585752,5.0,dilution,0.0,5.0,wt
697.0,0.2141815676934678,115.56527977044476,370.12338593974175,5.0,dilution,0.0,5.0,wt
566.0,0.20153495312690467,108.39575971731449,406.86395759717317,5.0,dilution,0.0,5.0,wt
716.0,0.19235949353931717,109.99301675977654,396.6927374301676,5.0,dilution,0.0,5.0,wt
648.0,0.2591816440283644,112.07561728395062,391.912037037037,5.0,dilution,0.0,5.0,wt
412.0,0.25749061875496587,108.8495145631068,345.40776699029124,5.0,dilution,0.0,5.0,wt
452.0,0.2334103148624381,109.14823008849558,343.4137168141593,5.0,dilution,0.0,5.0,wt
727.0,0.17750994497990566,110.25584594222833,347.6244841815681,5.0,dilution,0.0,5.0,wt
254.0,0.40550533060300276,109.54724409448819,356.0590551181102,5.0,dilution,0.0,5.0,wt
630.0,0.2734384217409141,112.62698412698413,396.2047619047619,5.0,dilution,0.0,5.0,wt
632.0,0.2428632290164738,108.0,373.65664556962025,5.0,dilution,0.0,5.0,wt
712.0,0.24407727530840143,108.02247191011236,387.48595505617976,5.0,dilution,0.0,5.0,wt
619.0,0.2557719025216074,116.4248788368336,343.4523424878837,5.0,dilution,0.0,5.0,wt
715.0,0.2199848062180858,107.75244755244755,373.8783216783217,5.0,dilution,0.0,5.0,wt
