I_1,I_2,area_1,area_2,bg_val,fractional_birth_area,date,autofluorescence,I_1_tot,I_2_tot
399.76670441676106,385.8312020460358,883.0,391.0,363.0181087763011,0.7258842443729904,20190124,374.93703214966564,21924.600611845253,4259.620429480732
1208.1666666666667,1316.0116959064328,336.0,342.0,363.0181087763011,0.5060422960725075,20190124,374.93703214966564,279965.1571977124,321847.5350048144
379.0551724137931,390.2685714285714,435.0,350.0,363.0181087763011,0.554140127388535,20190124,374.93703214966564,1791.391014895452,5366.038747617023
390.1241685144124,380.8241758241758,451.0,455.0,363.0181087763011,0.4977924944812362,20190124,374.93703214966564,6849.398500500796,2678.650371902134
383.4911504424779,376.97767857142856,452.0,448.0,363.0181087763011,0.4739583333333333,20190124,374.93703214966564,3866.46146835113,914.2095969497859
386.2721893491124,378.6044568245125,338.0,359.0,363.0181087763011,0.48295454545454547,20190124,374.93703214966564,3831.283133413008,1316.6054582700265
427.855900621118,416.2692307692308,805.0,442.0,363.0181087763011,0.6455493183640738,20190124,374.93703214966564,42599.68911951915,18268.83178984779
400.29776674937966,412.55938037865747,403.0,581.0,363.0181087763011,0.4095528455284553,20190124,374.93703214966564,10220.376043684751,21858.58432104425
554.8587786259542,976.2407185628742,262.0,835.0,363.0181087763011,0.23883318140382861,20190124,374.93703214966564,47139.4975767876,502088.5781550292
1240.6938271604938,1298.972972972973,405.0,259.0,360.92448947256037,0.5946902654867257,20190124,374.93703214966564,350631.50197938544,239325.3086732366
1376.4802631578948,1366.0531561461794,304.0,301.0,360.92448947256037,0.5232558139534884,20190124,374.93703214966564,304469.14222650166,298325.95332295063
412.5,403.821554770318,578.0,566.0,360.92448947256037,0.4772209567198178,20190124,374.93703214966564,21711.39541749326,16348.639803289245
422.1635991820041,430.38795986622074,489.0,299.0,360.92448947256037,0.5997490589711418,20190124,374.93703214966564,23093.791278813496,16579.827387249974
441.81049562682216,429.7309644670051,343.0,394.0,360.92448947256037,0.4892205638474295,20190124,374.93703214966564,22937.597972664687,21588.809333031746
1025.2994350282486,1032.7505285412262,531.0,473.0,360.92448947256037,0.5233644859813084,20190124,374.93703214966564,345342.43592852756,311145.7837932082
1387.4464285714287,1416.0566037735848,392.0,318.0,360.92448947256037,0.5521126760563381,20190124,374.93703214966564,396903.68339733116,331076.0237764063
380.0,376.5,315.0,316.0,360.92448947256037,0.563894523326572,20190124,374.93703214966564,1594.8348728553233,493.8978407056577
380.44444444444446,388.0744336569579,432.0,309.0,360.92448947256037,0.5019455252918288,20190124,374.93703214966564,2379.202111344449,4059.457065753315
396.81571815718155,392.02894736842103,369.0,380.0,360.92448947256037,0.4942339373970346,20190124,374.93703214966564,8073.235136773371,6494.927783127048
388.33002481389576,380.83068783068785,403.0,378.0,360.92448947256037,0.5200617283950617,20190124,374.93703214966564,5397.376043684739,2227.8018474263954
386.26719576719574,378.27089337175795,378.0,347.0,360.92448947256037,0.5271565495207667,20190124,374.93703214966564,4282.801847426379,1156.8498440660314
408.61502347417843,421.86312399355876,852.0,621.0,360.92448947256037,0.5784114052953157,20190124,374.93703214966564,28693.648608484895,29141.103035057626
403.6182618261826,384.73745173745175,909.0,259.0,360.92448947256037,0.7617148554336989,20190124,374.93703214966564,26071.237775953934,2538.3086732366023
401.1811594202899,398.3576158940397,276.0,302.0,360.92448947256037,0.47750865051903113,20190124,374.93703214966564,7243.379126692288,7073.016290800973
387.5875370919881,385.848167539267,337.0,382.0,360.92448947256037,0.46963562753036436,20190124,374.93703214966564,4263.220165562672,4168.0537188277285
377.296992481203,381.7206896551724,532.0,290.0,369.5445221914145,0.4896449704142012,20190124,374.93703214966564,1255.4988963778785,1967.2606765969624
422.6448202959831,428.72280701754386,473.0,285.0,369.5445221914145,0.5263929618768328,20190124,374.93703214966564,22565.783793208157,15328.945837345293
989.8536585365854,1211.7348066298343,492.0,362.0,369.5445221914145,0.5552596537949401,20190124,374.93703214966564,302538.98018236447,302920.7943618211
434.65634674922603,421.64940239043824,323.0,251.0,369.5445221914145,0.5708955223880597,20190124,374.93703214966564,19289.338615658005,11724.804930433922
418.48709677419356,407.58526315789476,310.0,475.0,369.5445221914145,0.42451420029895365,20190124,374.93703214966564,13500.520033603656,15507.909728908831
388.1655913978495,388.0314769975787,465.0,413.0,369.5445221914145,0.4817708333333333,20190124,374.93703214966564,6151.280050405487,5408.005722188091
405.9147465437788,412.79100529100526,434.0,378.0,369.5445221914145,0.5048543689320388,20190124,374.93703214966564,13444.328047045106,14308.801847426377
399.5064935064935,401.9669811320755,462.0,424.0,369.5445221914145,0.5758389261744966,20190124,374.93703214966564,11351.091146854464,11460.698368541776
1151.0456769983687,1166.579918032787,613.0,488.0,369.5445221914145,0.5567665758401453,20190124,374.93703214966564,475754.599292255,386321.72831096326
386.58671586715866,406.7366482504604,542.0,543.0,369.5445221914145,0.5259336099585062,20190124,374.93703214966564,6314.128574881216,17267.191542731558
393.4639175257732,406.58620689655174,485.0,319.0,369.5445221914145,0.5853269537480064,20190124,374.93703214966564,8985.539407412158,10096.086744256667
386.56703296703296,387.79233870967744,455.0,496.0,369.5445221914145,0.4784437434279706,20190124,374.93703214966564,5291.650371902129,6376.232053765852
375.35845213849285,390.86228813559325,491.0,472.0,369.5445221914145,0.509865005192108,20190124,374.93703214966564,206.91721451416038,7516.72082535783
377.2360097323601,380.09974747474746,411.0,792.0,369.5445221914145,0.4645308924485126,20190124,374.93703214966564,944.8797864874298,4088.870537464801
1033.8436293436293,950.3366141732283,518.0,508.0,369.5445221914145,0.5359922178988327,20190124,374.93703214966564,341313.6173464732,292302.9876679699
413.75056689342404,415.7821782178218,441.0,404.0,369.5445221914145,0.5218934911242603,20190124,374.93703214966564,17116.76882199745,16501.43901153509
433.110661268556,432.80053908355796,741.0,371.0,369.5445221914145,0.6663669064748201,20190124,374.93703214966564,43106.65917709775,21467.361072474054
389.2986111111111,401.86768802228414,576.0,718.0,362.3215213939499,0.43429068755439515,20190124,374.93703214966564,8272.269481792577,19336.210916540083
1165.3333333333333,1223.8401727861772,501.0,463.0,362.3215213939499,0.4640804597701149,20190124,374.93703214966564,395988.5468930175,393042.15411470487
1046.7186700767263,948.8867647058823,391.0,680.0,362.3215213939499,0.36507936507936506,20190124,374.93703214966564,262666.62042948074,390285.8181382274
929.38995215311,981.7791878172588,418.0,394.0,362.3215213939499,0.49137931034482757,20190124,374.93703214966564,231761.32056143976,239095.80933303174
423.0068493150685,413.81848184818483,292.0,303.0,362.3215213939499,0.4867549668874172,20190124,374.93703214966564,14036.386612297638,11781.079258651314
393.0509745127436,387.08986175115206,667.0,434.0,362.3215213939499,0.5403225806451613,20190124,374.93703214966564,12081.999556173005,5274.3280470451045
442.6533333333333,428.5780487804878,450.0,410.0,362.3215213939499,0.49258160237388726,20190124,374.93703214966564,30472.33553265045,21992.816818637082
1139.4861751152073,1078.469696969697,434.0,396.0,362.3215213939499,0.5421195652173914,20190124,374.93703214966564,331814.3280470451,278598.9352687324
394.82437275985666,395.60362694300517,558.0,386.0,362.3215213939499,0.49106078665077474,20190124,374.93703214966564,11097.136060486588,7977.305590229058
380.7274401473297,383.4661791590494,543.0,547.0,362.3215213939499,0.5135834411384217,20190124,374.93703214966564,3144.19154273157,4665.443414132903
1263.1238095238095,1472.6666666666667,315.0,360.0,362.3215213939499,0.4751203852327448,20190124,374.93703214966564,279778.83487285534,395182.6684261204
404.2945113788487,388.3333333333333,747.0,276.0,362.3215213939499,0.6235955056179775,20190124,374.93703214966564,21930.036984199753,3697.379126692278
399.208938547486,394.4122807017544,895.0,342.0,362.3215213939499,0.6227598566308243,20190124,374.93703214966564,21723.356226049233,6660.53500481436
375.1718538565629,377.1931818181818,739.0,352.0,362.3215213939499,0.7087114337568058,20190124,374.93703214966564,173.53324139707843,794.1646833176928
421.4203821656051,425.7919708029197,942.0,274.0,362.3215213939499,0.774671052631579,20190124,374.93703214966564,43787.31571501495,13934.253190991614
395.74520547945207,393.13358778625957,730.0,262.0,362.3215213939499,0.7191919191919192,20190124,374.93703214966564,15189.966530744092,4767.497576787609
389.8698224852071,394.07823960880194,507.0,409.0,362.3215213939499,0.5808988764044943,20190124,374.93703214966564,7570.924700119532,7828.753850786746
407.75618374558303,418.96178343949043,283.0,314.0,362.3215213939499,0.4703891708967851,20190124,374.93703214966564,9287.819901644621,13823.771905004985
396.95331695331697,407.67328519855596,407.0,554.0,362.3215213939499,0.42351716961498437,20190124,374.93703214966564,8960.627915086092,18135.884189085238
412.91561938958705,425.4485981308411,557.0,535.0,359.7909093640765,0.49085659287776706,20190124,374.93703214966564,21154.073092636227,27023.687799928874
403.6200657894737,412.04787234042556,608.0,564.0,359.7909093640765,0.5568400770712909,20190124,374.93703214966564,17439.2844530033,20930.513867588594
438.7707581227437,427.5609243697479,554.0,476.0,359.7909093640765,0.4654161781946073,20190124,374.93703214966564,35363.88418908524,25048.97269675916
389.4320486815416,397.20617283950617,493.0,810.0,359.7909093640765,0.4017543859649123,20190124,374.93703214966564,7146.043150214835,18038.003958770827
396.05405405405406,401.2579185520362,481.0,442.0,359.7909093640765,0.5211267605633803,20190124,374.93703214966564,10157.287536010832,11633.831789847782
390.5559655596556,391.204,813.0,500.0,359.7909093640765,0.5690559440559441,20190124,374.93703214966564,12698.19286232183,8133.483925167184
877.9342629482072,935.9361277445109,502.0,501.0,359.7909093640765,0.5,20190124,374.93703214966564,252504.60986086787,281060.54689301754
404.75560538116594,398.9942693409742,446.0,349.0,359.7909093640765,0.56120826709062,20190124,374.93703214966564,13299.083661249131,8395.975779766686
395.63316582914575,404.1043256997456,398.0,393.0,359.7909093640765,0.48493975903614456,20190124,374.93703214966564,8237.061204433085,11462.746365181414
1389.6118980169972,1157.985815602837,353.0,423.0,359.7909093640765,0.4931714719271624,20190124,374.93703214966564,358180.22765116807,331229.6354006915
997.2175925925926,1174.632567849687,648.0,479.0,356.91097987205114,0.5517241379310345,20190124,374.93703214966564,403237.8031670167,383054.1616003102
552.86646884273,434.8126582278481,337.0,395.0,356.91097987205114,0.4584103512014787,20190124,374.93703214966564,59962.22016556269,23650.872300882067
413.5121212121212,415.0,330.0,336.0,356.91097987205114,0.49899799599198397,20190124,374.93703214966564,12729.779390610334,13461.157197712346
787.559718969555,825.8662420382166,427.0,471.0,356.91097987205114,0.4755244755244755,20190124,374.93703214966564,176189.88727209275,212387.6578575075
996.4530831099196,984.8557692307693,373.0,416.0,356.91097987205114,0.4850374064837905,20190124,374.93703214966564,231825.48700817474,253726.19462573912
969.0222929936306,959.2084592145015,314.0,331.0,356.91097987205114,0.5130718954248366,20190124,374.93703214966564,186542.771905005,193393.8423584607
376.60342146189737,428.7935483870968,643.0,465.0,356.91097987205114,0.5359765051395007,20190124,374.93703214966564,1071.4883277650017,25043.280050405487
1030.2610837438424,1017.0292134831461,406.0,445.0,356.91097987205114,0.4563380281690141,20190124,374.93703214966564,266061.5649472358,285731.02069339884
393.57911392405066,392.6756756756757,632.0,703.0,356.91097987205114,0.47340823970037454,20190124,374.93703214966564,11781.795681411331,12470.266398785056
1098.5438596491229,1031.7890909090909,285.0,275.0,356.91097987205114,0.5089285714285714,20190124,374.93703214966564,206227.94583734532,180634.31615884195
411.55054644808746,415.52996845425866,732.0,317.0,356.91097987205114,0.6978074356530028,20190124,374.93703214966564,26801.09246644477,12867.960808555988
378.89159292035396,375.63920922570014,452.0,607.0,356.91097987205114,0.42681775259678945,20190124,374.93703214966564,1787.4614683511195,426.22148515294276
393.10994764397907,401.8138686131387,382.0,274.0,356.91097987205114,0.5821812596006144,20190124,374.93703214966564,6942.05371882773,7364.253190991621
379.8500986193294,375.3049180327869,507.0,305.0,356.91097987205114,0.624384236453202,20190124,374.93703214966564,2490.9247001195267,112.20519435197588
382.2067510548523,394.60869565217394,711.0,368.0,356.91097987205114,0.6589434661723819,20190124,374.93703214966564,5168.770141587718,7239.172168923053
390.19711538461536,446.994140625,416.0,512.0,367.00868825286983,0.45961820851688695,20190124,374.93703214966564,6348.194625739083,36893.23953937119
907.0970873786408,974.7227414330218,412.0,321.0,367.00868825286983,0.516728624535316,20190124,374.93703214966564,219249.94275433774,192531.21267995736
972.3402985074626,1050.5533333333333,335.0,300.0,367.00868825286983,0.5671641791044776,20190124,374.93703214966564,200130.094229862,202684.8903551003
408.7447368421053,407.5450346420323,380.0,433.0,367.00868825286983,0.4371859296482412,20190124,374.93703214966564,12846.927783127065,14119.265079194765
400.80124223602485,391.84935897435895,483.0,312.0,367.00868825286983,0.47953216374269003,20190124,374.93703214966564,12492.413471711498,5276.6459693043125
389.66943521594686,404.5175438596491,602.0,342.0,367.00868825286983,0.5957446808510638,20190124,374.93703214966564,8868.906645901296,10116.535004814341
403.60731707317075,399.8483965014577,410.0,343.0,367.00868825286983,0.525233644859813,20190124,374.93703214966564,11754.816818637095,8544.597972664686
385.31262939958594,378.1600928074246,483.0,431.0,367.00868825286983,0.5289052890528906,20190124,374.93703214966564,5011.413471711507,1389.1391434941013
407.3574007220217,402.23708920187795,277.0,426.0,367.00868825286983,0.5367047308319739,20190124,374.93703214966564,8980.442094542623,11629.824304242444
413.17248908296943,408.10994764397907,458.0,573.0,367.00868825286983,0.4583901773533424,20190124,374.93703214966564,17511.839275453138,19008.080578241596
385.17193675889325,376.40262172284645,506.0,534.0,367.00868825286983,0.4820766378244747,20190124,374.93703214966564,5178.861732269172,782.6248320785511
390.41409691629957,390.9704347826087,681.0,575.0,367.00868825286983,0.522077922077922,20190124,374.93703214966564,10539.881106077706,9219.20651394227
403.8511530398323,391.72486772486775,477.0,378.0,367.00868825286983,0.5220949263502455,20190124,374.93703214966564,13792.035664609495,6345.801847426397
394.8984375,383.7990867579909,384.0,438.0,367.00868825286983,0.44857142857142857,20190124,374.93703214966564,7665.179654528394,3881.5799184464604
388.0082474226804,390.47665369649803,485.0,514.0,367.00868825286983,0.4934210526315789,20190124,374.93703214966564,6339.539407412171,7987.36547507185
1172.0278884462152,1244.1927223719676,502.0,742.0,367.00868825286983,0.4382284382284382,20190124,374.93703214966564,400139.6098608679,644987.7221449481
381.10874704491727,382.7243735763098,423.0,439.0,367.00868825286983,0.47332421340629277,20190124,374.93703214966564,2610.6354006914376,3418.642886296787
400.76943005181346,406.8614457831325,386.0,332.0,367.00868825286983,0.5675675675675675,20190124,374.93703214966564,9971.305590229058,10598.905326311005
407.27972027972027,404.9384615384615,286.0,325.0,367.00868825286983,0.5128205128205128,20190124,374.93703214966564,9250.008805195623,9750.464551358662
412.0642201834862,404.27610619469027,436.0,565.0,367.00868825286983,0.4355644355644356,20190124,374.93703214966564,16187.45398274577,16576.57683543892
968.0603773584905,803.6217948717949,265.0,312.0,367.00868825286983,0.47217235188509876,20190124,374.93703214966564,157177.68648033863,133749.64596930434
396.64989939637826,387.90575916230364,497.0,382.0,367.00868825286983,0.558679706601467,20190124,374.93703214966564,10791.295021616172,4954.053718827716
1134.8600628930817,989.7170418006431,636.0,311.0,367.00868825286983,0.6715945089757128,20190124,374.93703214966564,483311.04755281267,191196.583001454
395.4114942528736,401.3702623906706,435.0,343.0,367.00868825286983,0.5591259640102828,20190124,374.93703214966564,8906.391014895455,9066.597972664693
976.1096774193549,1108.280701754386,310.0,285.0,367.00868825286983,0.5102420856610801,20190124,374.93703214966564,186363.52003360365,209002.94583734532
378.401376146789,382.6506849315069,436.0,292.0,361.05745776062054,0.5598591549295775,20190124,374.93703214966564,1510.453982745787,2252.38661229764
405.611320754717,410.04918032786884,265.0,244.0,361.05745776062054,0.5158730158730159,20190124,374.93703214966564,8128.686480338606,8567.36415548158
1340.2803738317757,1135.9262899262899,321.0,407.0,361.05745776062054,0.5387149917627677,20190124,374.93703214966564,309875.21267995733,309722.6279150861
396.22058823529414,398.61917098445593,476.0,386.0,361.05745776062054,0.5043478260869565,20190124,374.93703214966564,10130.972696759169,9141.305590229054
419.7479674796748,403.1019736842105,369.0,304.0,361.05745776062054,0.5539568345323741,20190124,374.93703214966564,16535.23513677338,8562.142226501644
400.9669291338583,390.02272727272725,635.0,440.0,361.05745776062054,0.5906976744186047,20190124,374.93703214966564,16528.98458496233,6637.705854147109
379.65482233502536,377.1620689655172,394.0,580.0,361.05745776062054,0.4573484069886948,20190124,374.93703214966564,1858.8093330317288,1290.521353193917
413.5431754874652,408.5778364116095,359.0,379.0,361.05745776062054,0.4270833333333333,20190124,374.93703214966564,13859.605458270038,12749.864815276722
380.4351648351648,382.7156862745098,455.0,408.0,361.05745776062054,0.518796992481203,20190124,374.93703214966564,2501.6503719021234,3173.6908829364083
1462.250501002004,1369.6593186372745,499.0,499.0,361.05745776062054,0.5104022191400832,20190124,374.93703214966564,542569.4209573169,496366.4209573169
388.66359447004606,386.1833740831296,434.0,409.0,361.05745776062054,0.5257731958762887,20190124,374.93703214966564,5957.328047045104,4599.753850786757
396.1577540106952,393.486,374.0,500.0,361.05745776062054,0.5341246290801187,20190124,374.93703214966564,7936.5499760250605,9274.483925167175
392.69573283859,388.3434704830054,539.0,559.0,361.05745776062054,0.3614190687361419,20190124,374.93703214966564,9571.939671330232,7494.199028336912
844.0449172576832,915.2224719101124,423.0,445.0,361.05745776062054,0.48383233532934133,20190124,374.93703214966564,198432.63540069142,240427.02069339878
396.9018691588785,388.4400826446281,428.0,484.0,361.05745776062054,0.48548199767711964,20190124,374.93703214966564,9400.950239943115,6535.476439561827
986.6147403685092,1039.2792321116929,597.0,573.0,361.05745776062054,0.525027808676307,20190124,374.93703214966564,365171.5918066495,380668.0805782416
386.30484988452656,390.943661971831,433.0,568.0,361.05745776062054,0.4160839160839161,20190124,374.93703214966564,4922.265079194779,9091.76573898991
392.5014164305949,434.26739926739924,353.0,273.0,361.05745776062054,0.5584415584415584,20190124,374.93703214966564,6200.227651168019,16197.190223141273
394.72727272727275,394.91050583657585,297.0,257.0,361.05745776062054,0.5361010830324909,20190124,374.93703214966564,5877.701451549311,5133.182737535924
385.1949541284404,383.53826530612247,436.0,392.0,361.05745776062054,0.5185185185185185,20190124,374.93703214966564,4472.453982745783,3371.683397331077
391.202614379085,391.9147540983607,306.0,305.0,361.05745776062054,0.5048169556840078,20190124,374.93703214966564,4977.268162202321,5178.2051943519855
377.0635696821516,377.00931098696464,409.0,537.0,361.05745776062054,0.4323467230443975,20190124,374.93703214966564,869.7538507867497,1112.8137356295606
406.39115646258506,483.8863636363636,294.0,308.0,361.05745776062054,0.525879917184265,20190124,374.93703214966564,9247.512547998309,33556.39409790298
542.2522255192879,445.8829268292683,337.0,410.0,361.05745776062054,0.46390374331550804,20190124,374.93703214966564,56385.2201655627,29087.816818637086
404.1230982019364,392.0805970149254,723.0,335.0,361.05745776062054,0.6714671467146714,20190124,374.93703214966564,21101.52575579175,5743.094229862016
380.0057142857143,378.3763440860215,350.0,279.0,361.05745776062054,0.5415986949429038,20190124,374.93703214966564,1774.0387476170326,959.5680302432861
393.14442013129104,395.1527093596059,457.0,406.0,361.05745776062054,0.4663299663299663,20190124,374.93703214966564,8320.77630760281,8207.564947235755
402.36622807017545,394.98753117206985,456.0,401.0,361.05745776062054,0.49727520435967304,20190124,374.93703214966564,12507.713339752474,8040.250107984089
395.2240663900415,388.9559902200489,482.0,409.0,361.05745776062054,0.5155993431855501,20190124,374.93703214966564,9778.350503861171,5733.753850786743
382.22087378640776,377.86616541353385,412.0,665.0,361.05745776062054,0.38254410399257194,20190124,374.93703214966564,3000.942754337755,1947.873620472359
375.44370860927154,378.252427184466,302.0,309.0,361.05745776062054,0.496742671009772,20190124,374.93703214966564,153.01629080098144,1024.4570657533113
1097.0908108108108,876.6194225721785,925.0,381.0,361.05745776062054,0.7082695252679939,20190124,374.93703214966564,667992.2452615594,191140.9907509774
397.0497803806735,385.1939163498099,683.0,263.0,361.05745776062054,0.6984478935698448,20190124,374.93703214966564,15103.007041778366,2697.560544637943
1115.1552162849873,1267.88603988604,393.0,351.0,361.05745776062054,0.5333333333333333,20190124,374.93703214966564,290905.74636518146,313425.1017154674
1298.5432525951558,1244.0709219858156,289.0,282.0,361.05745776062054,0.5089285714285714,20190124,374.93703214966564,266922.19770874665,245095.7569337943
402.06666666666666,393.6788793103448,360.0,464.0,361.05745776062054,0.4368932038834951,20190124,374.93703214966564,9766.668426120368,8696.217082555142
1497.250773993808,1446.6752411575562,323.0,311.0,361.05745776062054,0.5791190864600326,20190124,374.93703214966564,362507.338615658,333310.583001454
1058.1967509025271,588.6701754385965,554.0,285.0,361.05745776062054,0.6603098927294399,20190124,374.93703214966564,378525.8841890853,60913.9458373453
378.3174061433447,396.35333333333335,293.0,300.0,361.05745776062054,0.4934640522875817,20190124,374.93703214966564,990.4495801479723,6424.890355100314
518.8005115089514,1175.0888030888032,391.0,259.0,361.05745776062054,0.6015384615384616,20190124,374.93703214966564,56250.62042948075,207239.30867323664
967.4344703770197,926.2907488986784,557.0,454.0,362.869635442306,0.5226277372262774,20190124,374.93703214966564,330021.0730926362,250314.58740405182
379.68463073852297,375.83576642335765,501.0,548.0,362.869635442306,0.48172757475083056,20190124,374.93703214966564,2378.546893017522,492.5063819832237
395.00894454382825,399.1954314720812,559.0,394.0,362.869635442306,0.4648786717752235,20190124,374.93703214966564,11220.199028336898,9557.80933303174
403.5646551724138,402.7155756207675,464.0,443.0,362.869635442306,0.48342541436464087,20190124,374.93703214966564,13283.217082555137,12305.894757698115
395.0571428571429,397.62836879432626,315.0,705.0,362.869635442306,0.2905982905982906,20190124,374.93703214966564,6337.83487285533,15997.39233448574
405.7613412228797,396.4903474903475,507.0,518.0,362.869635442306,0.5052316890881914,20190124,374.93703214966564,15627.924700119533,11164.617346473213
409.2531969309463,402.2636815920398,391.0,402.0,362.869635442306,0.4241935483870968,20190124,374.93703214966564,13417.620429480728,10985.313075834412
377.87919463087246,376.61383285302594,298.0,347.0,362.869635442306,0.47767857142857145,20190124,374.93703214966564,876.7644193996329,581.849844066024
375.1132075471698,378.188995215311,689.0,418.0,357.74894711276727,0.5738068812430632,20190124,374.93703214966564,121.38484888036135,1359.3205614397707
846.2155771905424,954.1057082452431,719.0,473.0,357.74894711276727,0.49303621169916434,20190124,374.93703214966564,338849.27388439036,273946.78379320813
934.2707930367504,1021.7455268389662,517.0,503.0,357.74894711276727,0.5038461538461538,20190124,374.93703214966564,289175.5543786228,325344.67282871815
858.4185765983112,765.6143911439115,829.0,542.0,357.74894711276727,0.6046681254558717,20190124,374.93703214966564,400806.2003479272,211747.12857488124
962.8469162995594,988.0371134020619,908.0,485.0,357.74894711276727,0.6518305814788227,20190124,374.93703214966564,533822.1748081035,297353.5394074122
381.718992248062,393.84569732937683,516.0,337.0,357.74894711276727,0.6155172413793103,20190124,374.93703214966564,3499.4914107725335,6372.220165562672
383.13483146067415,397.8560885608856,445.0,271.0,357.74894711276727,0.6174402250351617,20190124,374.93703214966564,3648.0206933987865,6211.064287440612
413.38416988416986,397.2778793418647,518.0,547.0,361.74953936967154,0.5881226053639846,20190124,374.93703214966564,19915.617346473187,12220.443414132897
413.17888198757765,406.51066217732887,805.0,891.0,361.74953936967154,0.47464622641509435,20190124,374.93703214966564,30784.68911951917,28132.104354647938
396.93333333333334,392.78443113772454,450.0,501.0,361.74953936967154,0.47218453188602444,20190124,374.93703214966564,9898.335532650464,8941.546893017508
395.25501432664754,409.360097323601,349.0,411.0,361.74953936967154,0.45921052631578946,20190124,374.93703214966564,7090.975779766683,14147.879786487432
1304.642477876106,1214.2562592047127,565.0,679.0,361.74953936967154,0.49206349206349204,20190124,374.93703214966564,525283.5768354388,569897.755170377
385.9921996879875,385.9746328437917,641.0,749.0,361.74953936967154,0.48322147651006714,20190124,374.93703214966564,7086.362392064327,8267.162919900426
805.8366606170599,769.1883408071749,551.0,446.0,361.74953936967154,0.5219454329774614,20190124,374.93703214966564,237425.69528553425,175836.0836612491
996.9638242894057,937.7038961038961,387.0,385.0,361.74953936967154,0.49130434782608695,20190124,374.93703214966564,240724.3685580794,216665.24262237875
385.1545454545454,412.9541984732824,330.0,262.0,361.74953936967154,0.5487804878048781,20190124,374.93703214966564,3371.7793906103298,9960.497576787595
409.2275641025641,464.6531986531987,312.0,297.0,361.74953936967154,0.5123152709359606,20190124,374.93703214966564,10698.645969304316,26645.70145154931
401.7927400468384,397.8085106382979,854.0,517.0,361.74953936967154,0.6229029905178701,20190124,374.93703214966564,22934.77454418553,11824.554378622874
