Unnamed: 0,HDR-T,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,FITC-H,FITC-W,gate
118,7299.419,3138.6235,5702.713000000001,72138.586,5186.084,5610.8267,121149.77,17761.553,26571.847999999998,87613.11,0
119,7331.0176,13646.833,10866.345,164610.8,27930.785,25665.615,142640.02,36536.48,26064.43,183733.53,1
120,7402.4355,6530.988,5514.918000000001,155220.73,15673.21,15250.676000000001,134703.47,1544.2437,15958.032,12683.713,1
121,7558.174,37700.812000000005,27789.972999999998,177816.69,11916.153999999999,9611.518,162500.27,12509.8545,14951.38,109668.25,0
122,7619.6284,8401.321,5743.81,191715.6,5857.6333,5336.388000000001,143874.78,31727.507999999998,21899.637000000002,189893.02,0
123,7633.1978,147400.84,105625.42,182911.69,262143.97,262143.97,148031.5,25303.53,22931.392999999996,144630.73,0
124,7658.3955,17211.566000000003,11003.966999999999,205012.83,15852.958999999999,11080.395,187527.53,-3102.1921,8314.619,-48903.085999999996,0
125,7682.773,6519.5537,5758.3433,148398.75,19917.836,20046.178,130232.836,30263.736,28386.292999999998,139740.98,0
126,7713.968000000001,14409.996000000001,8657.136999999999,218172.25,200933.17,181494.86,145109.97,14585.642,32244.479,59289.816,0
127,7789.9043,6229.4917,5684.2993,143643.38,12585.573,14414.77,114439.305,-2305.859,21451.068,-14089.438999999998,1
128,7796.451999999999,7487.2915,5912.5073,165982.77,8159.815,7172.0654,149123.47,-8709.38,9112.234,-125277.266,0
129,7871.028,12913.665,8756.197,193305.36,10817.54,7444.9424,190448.3,23969.732000000004,16658.838,188594.23,0
130,7873.8535,11708.016000000001,9573.696,160292.64,10313.833,10055.142,134444.12,18084.46,23945.166,98991.44,1
131,7979.1953,10836.386,8854.574,160408.25,19631.479,16696.71,154110.42,6714.0425,17814.613,49398.937999999995,1
132,8063.945,23535.862999999998,17113.174,180264.2,24576.338,21146.994,152327.55,22400.82,23232.267999999996,126381.13,0
133,8097.8384,7504.3859999999995,5434.5796,180991.9,15497.954,16368.778,124098.93,14232.743999999999,16790.436,111105.766,1
134,8115.316999999999,8786.38,5756.0103,200077.55,14010.264,13777.758,133283.9,12215.437,13394.533000000001,119533.97,1
135,8163.98,60262.863,44529.055,177384.72,57558.043,48980.742,154024.78,10969.874,17622.021,81593.555,0
136,8164.7417,52249.633,21185.26,262143.97,8218.01,4225.2197,254933.72,16474.531000000003,22766.09,94849.39,0
137,8196.001,8786.959,6399.523,179970.33,10260.194,9345.778,143896.44,26167.416,23288.49,147275.14,1
138,8270.305,7497.855,5520.3916,178023.39,14336.274,14005.383,134168.72,754.4804,27970.562,3535.5476,1
139,8412.317,7516.0215,5861.7646,168062.02,12923.553,11945.89,141799.06,-1091.0510000000002,22363.264,-6394.6943,1
140,8416.636,12590.952,8498.751,194183.98,11770.733,11656.696000000002,132354.27,19193.658,19542.178,128734.43,1
141,8536.45,7780.62,6820.11,149531.53,14696.594,13806.684,139520.25,3217.4668,13512.702,31209.139,1
142,8553.6455,33083.19,8895.328000000001,262143.97,21663.892999999996,7101.1724,262143.97,14403.746000000001,20208.78,93421.17,0
143,8617.617,7547.983,5922.7485,167038.88,16251.046,15327.698,138967.84,5335.5337,22222.701,31469.58,1
144,8688.639000000001,11965.159,7893.0005,198694.7,28895.908,26131.65,144937.06,19262.223,9233.685,262143.97,1
145,8698.75,9660.864,5557.6669999999995,227841.8,21068.818,18634.451,148194.98,-7452.7334,11675.067,-83669.3,1
146,8815.26,8191.0225,7522.361999999999,142722.95,11546.937,10593.003,142875.45,28706.865,72245.984,52081.32,1
147,8836.427,11172.69,7162.965,204444.23,35104.504,25233.607000000004,182344.81,28015.842,35677.12,102925.695,0
148,8847.964,11773.946000000002,8425.809000000001,183155.67,4993.481,3840.7183,170412.28,3713.1235,21048.932,23121.674,0
149,8957.42,13626.923999999999,10589.222,168672.28,7966.0015,9077.498,115022.85,18329.33,18942.295,126830.56,0
150,8999.91,13887.351,10641.288,171054.75,18199.443,13156.261,181315.77,24436.416,25572.308999999997,125249.93,1
151,9111.921,10044.945,7908.755,166475.14,116951.53,96092.34,159524.38,9912.474,19571.688000000002,66384.05,0
152,9287.258,6986.844,5398.1885,169645.73,12650.627,14615.426000000001,113451.57,15029.926000000001,29635.502,66474.41,1
153,9294.757,5532.104,5596.5405,129562.88,3443.192,4630.124,97471.695,28341.02,33141.31,112087.125,0
154,9330.525,11118.575,6690.821,217810.92,15946.755,14003.044,149265.62,-8467.856,10619.231000000002,-104517.81,1
155,9362.507,86225.46,62404.793,181103.78,262143.97,262143.97,192584.36,1118.9218,16728.299,8767.139000000001,0
156,9366.934000000001,21793.105,14726.525,193967.4,23928.121,22229.291,141088.92,-276.06247,9498.421,-3809.4817,0
157,9372.931999999999,8396.69,6547.99,168077.69,17210.451,15937.707,141539.08,16075.502,33378.27,63126.348,1
158,9410.929,6982.5947,8379.443000000001,109222.37,12303.306999999999,12377.003999999999,130291.55,14523.225,15765.916000000001,120740.73,1
159,9539.046,8923.768,5596.2783,209006.06,18048.22,18396.334,128591.73,32010.593999999997,21848.58,192035.02,1
160,9587.752,10205.226999999999,5615.2876,238210.31,3952.5032,3260.6003,158885.61,41629.75,27298.342,199883.73,0
161,9715.591999999999,6569.2,5557.918000000001,154921.0,2974.7817,3012.6267,129425.46,8384.923,19286.584,56984.098,0
162,9734.398000000001,6044.0376,6326.339,125223.16,7527.354,7586.911,130043.086,-5813.592,11769.568000000001,-64743.164000000004,0
163,9777.716,6265.963000000001,5563.6035,147618.77,15675.191,14249.046999999999,144190.61,10621.877,23019.271,60481.09,0
164,9786.351,10517.45,8224.857,167606.95,170864.02,156426.84,143169.1,19317.975,25995.23,97404.234,0
165,9833.961,11714.75,9042.536,169805.88,171013.56,145419.66,154140.72,5282.3325,18747.957,36930.203,0
166,9860.745,6910.789000000001,5587.2886,162119.95,13729.579,11893.171999999999,151310.64,7273.026999999999,12709.285,75007.38,1
167,9866.848,9465.421999999999,10014.3955,123886.836,17844.39,17791.146,131464.27,22500.854,21654.312,136196.05,1
168,9949.284,21489.645,17264.098,163153.08,33537.773,30031.658,146374.3,7716.363,16855.377,60004.54,0
169,10133.132,9106.278,7101.899,168064.64,13933.764,11330.059,161193.02,12343.791000000001,18599.709,86986.59,1
170,10145.17,9960.315,5466.7646,238810.08,7870.2046,7502.0796,137503.67,28725.734,26554.5,141789.12,0
171,10432.376,9196.016,5853.8774,205904.58,23900.053,26038.916,120305.61,22228.295,24502.322,118907.38,1
172,10452.892,8034.165,6162.151999999999,170890.64,11263.527,12521.796,117901.06,22818.468999999997,24830.379,120451.74,1
173,10563.71,9806.713,6178.3726,208045.97,8621.2295,7373.441999999999,153252.95,-3735.4841,18966.268,-25815.167999999998,0
174,10652.597,57817.6,37297.78,203182.83,8739.197,6192.695,184970.2,-1438.7368,10423.367,-18091.861,0
175,10657.47,7995.5,7941.9214,131956.25,18524.104,16006.136,151691.28,22196.818,32376.695,89860.36,1
176,10659.67,12314.403,9843.603000000001,163971.83,14577.953000000001,13896.618999999999,137498.3,18533.566000000003,25280.527000000002,96091.016,1
177,10679.623,8182.07,6696.3447,160153.08,25778.375,25478.596,132614.19,10926.662,25371.709,56447.89,1
178,10811.242,24781.277000000002,17341.027,187309.06,23826.617000000002,20595.57,151634.66,17250.064,22497.283,100501.05,0
179,10814.603000000001,17914.756,8491.163,262143.97,10716.586000000001,5115.001,262143.97,43734.832,65066.46,88100.875,0
180,10835.966,6605.1763,5513.0825,157036.22,13590.659,14206.915,125386.47,6245.7725,9702.006,84379.03,1
181,10838.095,6060.821999999999,5393.4287,147291.1,13304.768,10203.34,170912.9,18522.968999999997,16488.158,147247.66,0
182,10851.92,9996.29,9277.445,141227.86,17022.963,15698.538999999999,142130.03,13814.381000000001,10075.5205,179710.67,1
183,10888.927,7142.0195,6301.3755,148557.84,14148.045,13380.883,138586.72,24839.18,29945.299,108722.27,1
184,10905.341,13249.903999999999,9518.923,182446.22,5224.501,5551.56,123350.16,-269.3584,11109.258999999998,-3178.0107,0
185,10911.33,15078.021,10709.089,184544.78,30315.607000000004,31961.912,124320.7,-1118.8407,25855.193,-5671.924,0
186,10912.338,7039.7334,5385.4795,171333.3,6934.741,5124.3057,177380.2,-11136.608,2627.2375,-555601.7,0
187,11083.01,13962.313,10674.491000000002,171443.14,25419.314,23010.174,144795.1,15950.226,24519.652000000002,85263.36,1
188,11168.143,7199.755999999999,5655.021,166875.84,18279.383,16542.068,144837.7,10068.041,19417.117,67962.625,1
189,11226.667,23805.645,16407.308999999997,190174.61,226670.16,192935.0,153990.27,16937.777,25798.343999999997,86054.69,0
190,11248.493999999999,10714.695,7505.2075,187122.95,10076.474,9040.609,146090.11,17938.66,22817.217,103047.45,1
191,11554.263,8241.591999999999,7314.8643,147677.64,19190.033,17201.043,146228.11,19632.92,19792.234,130016.95,1
192,11559.382,15450.037,11230.716,180315.06,14288.443000000001,13450.184,139240.84,21565.654,24337.908,116142.01,0
193,11568.918,8739.225,7164.585,159879.14,22262.642999999996,22520.917999999998,129568.836,15221.09,21776.688,91614.42,1
194,11954.508999999998,11158.045,9725.588,150377.27,21572.022999999997,19964.197,141627.95,11087.442,11015.025,131933.72,1
195,11994.691,10404.269,5882.291,231832.84,11853.0205,11350.649,136873.14,-9908.166,5776.889,-224806.66,1
196,12089.558,10593.311000000002,8829.882,157248.58,18966.537,17123.256,145181.61,26160.347999999998,22155.83,154762.39,1
197,12092.25,8693.509,5953.7446,191388.05,6535.8257,7069.729,121173.49,11129.835,10974.377,132928.7,0
198,12102.473999999998,68150.79,55813.22,160045.61,56273.87,56545.88,130441.49,22245.545,23027.59,126620.63,0
199,12155.948999999999,4469.848,5534.0664,105866.445,27097.88,26795.895,132549.17,8124.996,15842.553,67221.46,0
200,12284.483999999999,11187.871000000001,8100.9365,181018.16,21032.254,21502.292999999998,128206.77,25837.02,37016.383,91486.78,1
201,12311.128999999999,15525.07,8426.151,241498.39,20375.664,11278.283000000001,236798.36,11760.788,29413.562,52408.137,0
202,12491.381000000001,6770.3135,5446.3057,162935.86,5006.689,4439.7515,147809.34,8622.88,23363.338,48375.71,0
203,12522.686000000002,14958.271,8493.81,230828.17,10920.858,8644.328000000001,165590.52,-5062.465999999999,4658.3154,-142443.67,0
204,12536.968,9863.33,5533.249,233643.27,2327.0806,1807.1357,168783.72,16720.994,20691.854,105918.695,0
205,12558.368999999999,16818.264,12761.826000000001,172734.17,234885.14,205092.95,150111.77,3926.8967,12875.829,39974.605,0
206,12608.972,10137.858,8398.893,158210.06,12233.385,9922.473,161598.25,4944.0674,16379.7295,39562.85,1
207,12621.283000000001,6388.9688,5995.365,139677.05,8479.888,5435.0757,204500.53,-1640.1006,17965.218999999997,-11965.97,0
208,12794.9795,10065.22,8201.538,160856.23,28598.201,26948.28,139096.95,32424.879,22831.139,186149.0,1
209,12927.576000000001,4407.826,5635.835999999999,102512.31,4619.545,4101.1533,147639.69,16897.49,12291.445,180189.38,0
210,12961.673,9970.202,8099.653,161342.02,14252.973999999998,11807.261,158221.78,25247.244,28760.336,115061.48,1
211,12964.896999999999,32299.977000000003,24612.577999999998,172010.53,55414.687999999995,45120.594000000005,160975.58,36259.12,28254.24,168206.81,0
212,13017.966999999999,4426.7056,5728.415,101287.555,10667.28,11406.591,122576.66,18554.16,17574.777,138376.2,0
213,13148.936000000002,13443.111,8962.765,196592.86,18586.51,19010.377,128149.54,-12306.632,12605.306999999999,-127966.33,1
214,13179.535,8431.86,5744.725,192381.84,16406.025,13908.923,154603.67,35714.22,22927.541,204170.78,1
215,13187.926000000001,9418.265,6014.104,205262.62,21277.691000000003,20792.918,134127.86,15850.431,19714.527,105381.56,1
216,13208.47,12550.714,7897.8859999999995,208289.55,30048.527000000002,25776.824,152793.1,25277.314,16147.916000000001,205174.97,1
217,13220.825,8599.271,7565.74,148977.33,5168.9854,4587.0747,147699.62,21996.492000000002,22688.566000000003,127073.88,0
218,13223.316,10778.263,7106.5405,198792.7,6226.243,6007.951999999999,135834.33,3294.2340000000004,30893.64,13976.398000000001,0
219,13264.6875,14453.329,13776.813,137508.34,13504.443000000001,11118.543,159198.4,14800.126,14141.374,137177.77,0
220,13275.07,8120.344,6093.4169999999995,174672.06,15852.525,13112.107,158465.92,1205.1084,13735.604,11499.747,1
221,13330.956,16641.928,11300.703000000001,193022.56,17394.992,18699.607,121927.5,26014.8,35897.504,94987.44,0
222,13458.915,11521.764,8558.7,176449.77,160679.08,145676.53,144570.5,4432.9756,20320.016,28594.416,0
223,13514.114,4157.7964,6497.406,83875.12,2200.9685,2349.9456,122762.56,23254.463,12197.3,249892.11,0
224,13567.261,66799.484,43788.414000000004,199951.11,97585.12,75594.04,169202.19,70866.8,46064.617,201643.98,0
225,13698.95,7532.368,7135.2515,138366.89,7313.2446,7526.361,127360.57,11340.83,20871.754,71218.99,0
226,13804.284,7295.108,7775.8804,122967.99,11953.64,8551.875,183209.81,513.20233,12426.964,5412.944,1
227,13813.428999999998,12717.438999999998,9157.565999999999,182024.36,27088.854,28008.402000000002,126768.75,14696.33,28914.387000000002,66620.03,1
228,13823.948999999999,8836.239,5840.87,198289.56,17883.55,16920.254,138534.14,35586.133,34685.73,134474.48,1
229,13938.178999999998,47766.312000000005,31949.093999999997,195962.56,15167.286,14985.198,132664.69,21419.424,37334.242,75198.7,0
230,13944.149,7986.096,6989.356,149763.95,15551.601999999999,15913.493999999999,128091.26,18676.629,15842.383999999998,154521.14,1
231,13996.401000000002,9409.213,7155.8345,172346.69,1122.0007,1259.6062,116753.06,16752.008,14853.034,147829.67,0
