Unnamed: 0,HDR-T,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,FITC-H,FITC-W,gate
21721,230373.2,10903.714,8072.6953,177037.72,30531.416,28655.882999999998,139650.69,423.6002,515.0407,107801.43,1
21722,230376.86,26553.38,21983.936,158315.81,38063.855,36093.785,138226.17,376.09988,464.19888,106196.21,0
21723,230392.05,15756.603000000001,11098.306999999999,186086.89,24370.541,23710.736,134719.38,1181.9073,661.33435,234246.05,0
21724,230407.66,13583.825,9916.925,179537.42,29351.756,27313.807,140851.6,8.414918,316.55176,3484.2964,0
21725,230408.98,8300.516,6243.571,174253.67,13374.405,12516.793,140052.66,233.12819,641.415,47639.33,0
21726,230415.81,7447.0527,5636.245,173182.69,16690.42,17010.264,128607.45,276.69568,420.85437,86174.836,1
21727,230424.81,6945.3726,6056.1359999999995,150317.6,13126.448999999999,12219.919,140795.53,524.189,474.0096,144947.48,0
21728,230426.11,14813.385,12388.719,156724.84,8345.089,7876.7019999999975,138866.17,720.9567,624.0114,151435.11,0
21729,230445.1,6674.6914,5981.74,146255.95,19336.322,20974.361,120835.64,712.8207,1110.2160000000001,84155.55,1
21730,230452.86,11798.097,8939.065999999999,172993.47,27285.896,24466.426,146176.52,1234.0074,1160.7944,139338.9,1
21731,230471.44,6894.833000000001,7048.3354,128217.445,21759.29,21834.002,130623.49,184.58455,444.09323,54479.25,1
21732,230484.56,20902.303,15661.92,174927.89,41315.71,39408.156,137416.55,310.2771,601.5017,67611.84,0
21733,230486.81,12860.571000000002,8832.833,190840.33,29235.574,24908.355,153842.56,565.0949,594.4431,124600.85,0
21734,230487.83,7196.4175,6495.208000000001,145222.27,18553.578,17983.467,135227.23,254.4772,566.4087,58888.285,1
21735,230488.53,12928.833999999999,11048.476999999999,153379.34,32349.577999999998,32824.496,129175.6,-194.64165,252.20673,-101155.39,0
21736,230500.67,8631.22,6837.5835,165454.83,23760.678,24783.43,125662.98,306.8343,351.85222999999996,114301.914,1
21737,230525.55,22429.254,16251.708,180894.66,56496.676,37641.137,196729.77,-11.836951,160.6289,-9658.864,0
21738,230527.61,7504.4233,5530.035,177868.62,16903.943,16494.58,134324.95,298.4342,430.09378,90948.46,1
21739,230552.12,7007.52,5929.9106,154890.98,13496.936000000005,13767.5,128496.12,402.20398,642.589,82039.5,0
21740,230553.27,9122.671,7283.641,164166.06,23544.362999999998,23045.36,133910.12,472.44394000000005,582.8482,106244.08,1
21741,230554.61,4500.2207,5798.418000000002,101726.53,16374.122,16515.418,129950.625,257.89547999999996,515.87805,65524.934,0
21742,230558.73,6375.9140000000025,5495.584,152068.25,8677.201,7688.814,147921.14,443.7145,400.4499,145233.02,0
21743,230560.23,7022.3335,7235.689,127207.14,19000.572,18146.783,137238.81,738.3212,602.975,160492.97,1
21744,230572.45,11483.893999999998,11049.391000000001,136226.23,25641.89,23158.965,145124.53,576.69745,704.3634599999997,107315.17,1
21745,230580.89,7611.2593,7792.604,128021.77,35527.5,27917.572,166800.34,412.65167,487.41452000000004,110967.31,0
21746,230604.89,17795.885,12921.486,180516.56,14675.6045,15338.948999999999,125403.69,30.363173,250.68605,15875.481000000002,0
21747,230614.55,9307.161,7745.194,157505.19,23213.654,20867.807,145806.42,614.32605,688.40936,116966.664,1
21748,230655.84,9245.0,5842.3306,207410.48,21128.24,14218.476,194769.17,519.5553,727.54834,93600.86,1
21749,230659.22,18436.21,14750.001,163828.53,25649.327999999998,26045.805,129076.79,205.91266000000002,730.7612,36933.246,0
21750,230661.61,6402.098000000001,5415.149,154960.8,17655.021,17167.72,134792.44,514.2418,617.40027,109171.81,1
21751,230665.0,8927.681,7636.4473,153234.73,6768.2573,7044.748000000001,125927.72,154.17706,488.61963,41357.93,0
21752,230667.62,6392.7466,5603.553000000001,149531.92,18301.74,18176.607,131974.34,680.6899400000002,672.5513,132658.12,1
21753,230672.84,12029.363000000001,8719.496,180826.12,19675.053,18265.234,141188.9,229.99587999999997,449.81735,67018.36,0
21754,230674.89,8817.93,6168.2609999999995,187375.92,24839.068,22043.625,147693.78,835.1006,793.4556,137951.39,1
21755,230676.2,6636.9336,5793.314,150158.64,18680.426,18002.951,136004.4,70.56924000000002,274.3045,33720.375,1
21756,230688.4,7613.0894,7447.6777,133983.1,28443.541,26675.686,139758.42,-92.3897,136.33844,-88820.9,1
21757,230708.92,7728.8647,5964.9023,169833.08,4351.048,4883.4404,116782.53,294.80072,445.4469,86744.62,0
21758,230716.11,9667.218,5470.896,231607.69,34072.39,31361.417999999998,142402.25,121.86758999999999,380.63300000000004,41965.434,0
21759,230728.23,8555.333,6401.606,175169.27,24626.81600000001,24054.637000000002,134189.77,526.84546,489.96295,140938.6,1
21760,230728.9,6242.45,5956.4630000000025,137365.16,18742.662,17693.06,138847.56,1020.27167,764.33777,174960.67,1
21761,230735.31,8515.612,6615.3315,168722.97,4171.628,4304.7876,127017.56,150.24313,250.13112999999998,78729.375,0
21762,230741.02,9932.787,8268.735999999999,157449.72,36818.605,26535.512000000002,181865.28,264.41922,347.41402999999997,99759.805,0
21763,230746.08,13805.536,9245.719000000001,195714.28,29216.127,27965.682,136932.7,42.788467,777.0975,7217.0740000000005,0
21764,230746.12,7042.387,5676.0596,162623.34,21025.121,20282.58,135870.52,588.1164,790.38153,97529.59,1
21765,230750.08,6817.073,5338.3604,167378.62,20592.451,18216.697,148165.92,242.66066,625.69305,50833.26,1
21766,230750.17,11622.2705,8925.507,170674.25,26274.846,21960.166,156824.7,468.27304000000004,567.2444,108202.89,1
