Unnamed: 0,HDR-T,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,FITC-H,FITC-W,gate
0,6.7390895,9417.978000000001,6187.0684,199518.27,21413.15,15691.652,178863.53,38556.082,26590.61,190052.9,1
1,23.299136999999998,6652.1133,6149.5,141784.83,29887.963,26063.564,150304.66,38580.746,34285.53,147492.4,0
2,27.69688,7481.6330000000025,9724.625,100840.14,15553.492,16154.471000000001,126195.86,39188.473,33430.92,153645.52,1
3,30.185244,7836.552,8905.303,115341.67,6171.91,5078.095,159304.73,33929.33,31008.725,143417.22,0
4,37.97159,9625.11,9204.064,137067.97,11875.826000000001,11839.065,131478.98,36867.973,29928.07,161465.77,0
5,45.578243,5440.974,5398.903,132093.39,23559.504,23644.049,130603.32,16748.252,15101.613000000001,145363.73,0
6,57.96016700000001,14683.358,10905.874,176471.61,33939.043,24638.40600000001,180549.75,70629.64,52430.81,176567.34,0
7,58.281418,7143.7744,5861.581,159743.39,27305.777000000002,25321.433999999997,141343.61,41911.965,36332.094,151202.0,1
8,60.18535600000001,6871.9116,6585.682,136768.7,10987.92,9788.088,147138.92,31662.229,28158.287,147382.25,0
9,68.283875,9607.485999999999,8579.886999999999,146770.28,18757.373,17805.365,138080.1,41316.645,36910.55,146718.36,1
10,91.95872,5107.9297,5891.964,113630.46,18797.922,18299.53,134641.78,20216.768,17276.271,153381.02,0
11,99.71966,17428.646,14498.595,157560.62,31879.65600000001,31036.371,134633.34,51341.758,47120.9,142812.78,0
12,120.42516,8661.440999999999,6806.5390000000025,166791.44,18130.223,18028.13,131814.25,21764.667999999998,19325.152,147617.9,1
13,124.32921999999999,12787.014,11654.761999999999,143805.55,22312.924,19764.637,147971.33,33332.86,29386.324,148674.75,0
14,129.99565,8832.251,6757.8315,171306.55,18612.14,15742.469,154964.92,29117.64,26282.664,145210.06,1
15,131.4912,9761.426,6904.4116,185309.0,16024.956,15386.363000000001,136511.98,55771.03,49155.335999999996,148712.66,0
16,147.7427,7552.4644,5623.8604,176020.84,30740.205,31750.666,126900.65,52576.0,46057.887,149621.31,0
17,156.06628,10747.112,6057.3906,232549.89,21699.566000000006,19576.352,145287.83,40289.99,30441.564,173476.28,1
