Unnamed: 0,HDR-T,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,FITC-H,FITC-W,gate
0,0.0054382724,10629.561000000003,7271.0684,191613.9,31118.938,28371.652000000002,143763.97,20517.258,16698.61,161045.62,1
1,7.849240299999999,6922.916,7417.5,122332.38,15605.706,13959.563999999995,146528.3,7856.3706,7897.531999999997,130388.86,1
2,34.790442999999996,4298.5317,7040.6255,80023.734,6010.7476,5730.4707,137482.72,20023.334,19434.92,135040.36,0
3,51.44062,16871.424,16417.303,134697.6,34934.14,34538.094,132575.0,14041.739,12176.723999999998,151147.3,0
4,52.943397999999995,11553.524,8324.064,181923.58,14796.559,15275.065,126966.04,17291.479,15064.07,150452.61,0
5,74.547844,10604.963,9306.902,149352.98,26721.99,29000.049,120775.82,11256.3,9753.613000000001,151265.56,1
6,85.29024,5822.7744,5817.874,131182.4,10109.357,8722.405,151913.8,10912.525,10670.809,134041.06,0
7,104.407585,8736.73,6253.581,183117.6,36943.164,35389.434,136826.56,7775.8516,6292.094,161980.47,0
8,111.47372,9287.583,5665.682,214862.4,27917.295,12720.088,262143.97,21559.139,12390.287,228065.69,1
9,120.14957,8781.96,5991.8867,192104.61,34857.473,20093.365,227380.47,20914.623,15866.55,172773.64,0
10,153.35747,6758.045,5431.964,163070.02,29645.952999999998,28279.53,137405.2,5135.22,5072.2705,132698.67,0
11,158.21385,10932.195,10134.595,141387.47,20302.613,18480.371,143996.25,19174.35,17836.9,140900.06,1
12,161.88287,7503.269,6422.5390000000025,153127.67,16407.957,15388.13,139758.61,16285.835,14625.152,145955.19,1
13,167.16523999999995,6559.4927,5502.7617,156242.61,24205.73,16412.637,193307.97,8678.582,4334.323,262143.97,0
14,193.44299999999998,8009.536,7957.8315,131923.61,45622.117,37610.47,158992.48,20381.682,18494.664,144445.33,0
15,193.68045,5443.578,6192.4116,115221.77,8407.814,6678.363,165014.86,8180.061,8367.337,128138.375,0
16,215.04561,13206.521,11679.86,148204.27,32932.863,32966.664,130937.61,27882.367000000002,26749.885,136621.06,0
17,215.5151,9953.445,7941.3906,164280.8,22279.59,23380.35200000001,124901.05,17779.643,14845.565,156977.06,1
18,221.57518,6216.654,5778.518,141010.08,38194.59,32543.04,153834.47,16420.932,12869.52,167242.02,0
19,229.43708999999998,3078.7644,5705.4569999999985,70728.74,14899.708,13752.23,142008.56,11041.947,10083.043,143537.03,0
20,240.34991000000002,12042.21,9696.75,162775.83,20240.447,22301.998,118955.98,10740.034,12148.48,115876.04,0
21,241.83635,8712.874,6203.9404,184078.78,20347.117,19560.363,136343.95,6795.9893,5355.1685,166337.23,1
22,253.18604,13926.685,11026.35,165548.75,25771.53100000001,23418.336,144242.8,17309.086,15664.26,144835.22,0
23,261.13498,12577.335,11962.153,137812.69,31704.79,30797.922000000002,134931.52,17261.611,16859.713,134196.47,0
24,264.32907,9596.07,7375.995,170522.9,26665.494,27483.062,127172.86,19880.414,19981.818,130406.836,1
25,272.1982,6192.396,5669.653,143156.86,19813.308999999997,20185.34,128656.24,14768.513,13442.042,144006.28,1
26,273.4291,17215.516,12848.999,175614.62,34180.47,32343.062,138518.19,20108.896,16435.426,160367.81,0
27,288.41152999999997,11605.763,9358.811,162541.02,7623.7890000000025,7717.226,129485.03,9404.194,8270.783000000001,149033.84,0
28,291.0074,13415.698999999999,9939.761999999999,176907.92,15646.973999999998,16325.895,125621.305,15809.161,16180.226999999999,128066.09,0
29,294.22507,9623.643,5928.384,212771.33,29117.957000000002,16926.123,225482.75,19187.496,12474.553999999998,201605.89,1
30,294.6528600000001,11339.171999999999,8463.761999999999,175601.34,17887.115,19512.365,120154.58,13084.628,11679.993999999999,146834.69,0
31,299.64157,7407.2593,6942.589,139844.7,8471.488000000001,8401.655,132161.45,5728.6406,6150.746,122076.96,0
32,310.0232200000001,20903.35,17058.768,160612.06,20552.824,20300.459,132701.42,37678.6,33925.68,145571.42,0
33,318.5994,7148.818,5463.2207,171512.36,10524.856000000002,10314.476,133745.44,17727.387,15073.658000000001,154147.33,0
34,337.95056,8126.13,6296.596,169156.17,28635.77,28954.612999999998,129628.66,9544.021999999999,9139.82,136868.56,1
35,351.7348,7945.4507,6906.4062,150791.31,32390.492000000002,31772.222999999998,133622.6,3172.3728,2557.419,162589.42,0
36,392.89706,8444.444,6799.46,162782.08,21922.162,21903.53,131183.5,9422.768,7708.4287,160222.14,1
37,394.22946,9180.365,7839.404,153492.39,24928.385,24008.129,136096.12,25714.266,20893.027,161317.94,1
38,396.8489,7216.5137,7994.8228,118311.93,17541.064,16655.137,138044.05,7583.418000000002,7608.259,130644.055,1
39,426.16843,3300.442,5506.599,78559.47,9324.364,9442.628,129430.4,2644.8384,2293.7678,151133.11,0
