Unnamed: 0,HDR-T,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,FITC-H,FITC-W,gate
0,0.09603728,9418.914,7127.0684,173220.72,19759.287,19455.652,133117.58,23524.197,19366.61,159210.3,1
1,6.6120768,7290.233,6529.5,146342.81,27565.058999999997,25971.564,139113.97,21856.582000000002,20389.531000000006,140502.78,0
2,19.375977,8740.068000000001,5816.6255,196948.94,28665.396,18374.47,204481.03,15327.861,11182.92,179653.75,1
3,34.36504,6499.406,5709.3027,149210.89,16383.696000000002,15390.095,139534.16,24933.812,25288.725,129232.484,1
4,46.974915,8217.687,5764.064,186866.17,26683.76,27235.064,128418.78,29525.382999999998,28800.07,134372.97,1
5,61.134069999999994,11392.071000000002,8298.902,179925.19,20430.75,18320.049,146173.16,22010.629,19861.613,145253.92,1
6,66.50129,7309.8457,5749.874,166632.53,13741.296999999999,13874.405,129814.52,15924.715,12258.809,170268.11,0
7,81.62988,6704.306,5777.581,152095.97,28837.827999999998,19045.433999999997,198463.94,30582.299,20136.093999999997,199069.55,0
8,85.97330500000002,15043.777,10981.683,179555.17,28873.07,27824.088,136013.48,27918.78100000001,24322.287,150453.39,0
9,92.8445,9165.207,9571.886999999999,125503.16,31486.03,29349.365,140614.17,29127.717,23566.55,162001.98,1
10,113.26418999999999,6564.079000000002,6347.964,135534.33,20641.064,21495.53,125861.78,11363.678999999998,8772.2705,169791.86,1
11,127.64805,19647.541,16986.593999999994,151604.4,29918.445,29240.371,134111.52,24993.326,23748.9,137940.08,0
12,131.25035,7417.999,5938.5390000000025,163725.78,20036.148,19180.13,136921.8,29962.77,27625.152000000002,142163.2,1
13,131.75409,7162.005,6874.7617,136548.48,18975.21,20076.637,123881.25,9548.148000000001,8966.323,139577.27,1
14,138.76482,7407.024,5737.8315,169202.16,26303.307,29302.468999999997,117656.54,13607.87,11298.663999999999,157860.33,1
15,180.47762,4648.0366,5380.4116,113230.64,17030.393,18294.363,122016.14,26857.94100000001,26507.338,132805.64,0
16,184.93883,22555.3,18235.86,162118.4,39091.98,36626.664,139894.38,14.066369,345.88547,5330.398,0
17,206.97665,5173.6396,5577.3906,121583.61,19074.936,19340.352,129273.24,8595.782,8257.565,136440.5,0
18,235.71717999999998,12117.15,8910.518,178240.95,19768.771,17975.04,144151.7,17720.596,17217.52,134901.78,0
19,252.28271,8570.715,7693.456999999998,146017.67,33447.34,30976.23,141528.19,31059.785,20591.043,197710.64,0
20,259.8443,10304.013,8108.7495,166556.83,22888.502,25909.998,115787.03,8094.7896,7760.481,136718.36,1
21,262.2905,7446.941999999999,6559.9404,148794.89,26100.5,25416.362999999998,134600.1,14124.524,14127.169,131047.46,1
22,269.68356,8129.2607,6318.3496,168638.73,4349.0815,4986.3354,114320.99,18798.031000000006,16516.26,149180.0,0
23,271.54632999999995,7741.307,6822.153,148731.44,18740.938000000002,15177.921999999999,161841.14,15742.68,14391.713,143375.88,1
24,276.3228,4838.7534,5499.995,115313.76,16299.098,15039.063,142053.75,14858.8545,12073.819,161306.02,0
25,285.41013,7299.031999999997,5457.653,175294.9,15606.03,12201.34,167646.64,30822.7,27534.041,146727.2,1
26,288.0865,4334.1226,5548.9995,102375.59,16311.247,15767.0625,135595.83,12982.76,12639.426000000001,134632.4,0
27,329.64526,14907.867,8046.811,242829.61,41262.34,28369.22700000001,190640.98,39713.465,19862.783,262064.14,0
28,334.81314,5769.509,5555.7609999999995,136114.75,15400.533000000001,14353.895,140629.34,15022.053,13652.226999999999,144223.39,0
29,340.93417,8197.479,7112.384,151068.89,25657.494,25602.123,131355.47,20396.268,19138.555,139685.55,1
30,354.8596,10308.436,8623.761999999999,156677.25,33246.023,24068.365,181051.88,24094.766,14247.993999999999,221655.7,0
31,355.7783,22363.244,17538.59,167128.33,25252.812,21341.654,155092.78,56832.55,49566.746,150285.36,0
32,358.30966,7216.1074,6310.7676,149875.53,10628.708,8632.459,161382.3,19074.748,18789.68,133060.56,0
33,358.3604,9320.86,7743.2207,157777.22,15222.203000000001,16502.477,120903.34,20579.715,18865.658,142980.67,0
34,361.8522,9851.208,8316.596,155257.94,25415.188,23886.612999999998,139459.69,33871.273,26939.82,164796.03,1
35,379.7713,13336.202,11646.406,150089.45,37829.97,35896.223,138132.9,35794.242,31349.417999999998,149655.83,0
36,390.9406,6452.3115,6359.46,132985.72,14393.101999999999,12955.528,145616.03,10580.003999999999,9664.429,143489.31,0
37,407.97726,5545.614000000001,5659.404,128436.62,30646.16,30240.129,132831.89,27748.564,25081.027000000002,145012.39,0
38,421.81567,6896.9854,6246.8228,144713.83,15637.013,14871.138,137822.31,24003.984,20472.258,153683.6,1
39,478.97418,5903.52,6290.599,123006.75,15675.573999999999,13714.628,149812.95,8234.24,9121.768,118318.99,0
40,490.59833,13829.139,9360.761,193639.48,38736.773,32155.83,157896.92,29877.436,29759.916,131589.6,0
41,517.226,13337.562,12184.966999999999,143470.3,40419.754,39191.15,135180.98,35020.1,33749.48,136006.67,0
42,523.8743,6397.0557,5380.9614,155822.5,13937.063999999995,15231.438999999995,119933.44,13462.508999999998,10912.055,161707.22,0
43,534.93854,12342.01,9805.171999999999,164983.53,21835.202999999998,16283.788,175756.62,7161.944,4301.6587,218225.19,1
44,543.4025,13503.82,10045.48,176195.92,34242.81,33799.1,132792.69,38293.98,34802.504,144221.48,0
45,549.0035,34236.28,25391.44100000001,176729.55,28627.527000000002,28629.43,131063.29,18772.227,18275.303,134635.98,0
46,558.214,9600.9795,6931.4519999999975,181552.08,18488.123,8915.068000000001,262143.97,13292.396,10364.344000000001,168101.42,1
47,561.35425,8813.24,8014.78,144129.86,17199.709,15790.382,142770.47,16388.217,13147.889,163375.0,1
48,593.1136,9865.293,7948.866,162672.72,21896.8,20732.27,138434.31,10869.353000000001,11359.827,125412.805,1
49,594.0776,6925.763000000001,7313.3335,124125.836,24929.79,22654.836,144233.98,16184.483999999999,15453.3,137273.77,1
50,594.68646,6853.7886,5445.9307,164956.16,30857.343999999997,24156.117000000002,167433.11,28520.562,17448.498,214244.64,0
51,598.7472,7106.8853,5820.9253,160028.45,21720.771,16270.935,174973.66,19492.402,14644.296,174464.39,1
52,605.71985,8367.661,5597.7676,195929.19,21524.272999999997,22013.006,128161.945,12009.331,10734.802,146634.02,1
53,626.6795,13268.98,10666.226999999999,163055.95,12739.261999999999,12848.816,129954.42,29231.914,27790.65600000001,137869.56,0
54,639.4634,10389.588,9499.958,143346.33,22464.792999999998,20053.053,146835.77,27021.33,25820.672000000002,137166.83,1
55,643.9808,7378.5957,6237.8936,155040.69,20375.842,19319.951,138235.45,49695.155999999995,48055.617,135543.86,1
56,660.6224,14653.008,12787.088,150198.31,38847.45,34642.008,146983.77,18884.246,17600.17,140634.77,0
57,673.52576,11418.478000000001,7879.081,189951.42,24147.225,22769.428,139003.28,31812.772999999997,30294.033,137643.08,1
58,677.8203,5187.2617,5422.28,125390.945,16003.905,12437.68,168653.95,27062.44100000001,18677.002,189919.58,0
59,690.8179299999997,9952.183,7438.821999999999,175357.4,21787.744,20422.068,139837.12,18921.637,16016.882,154842.67,1
60,706.925,7624.3269999999975,5824.2046,171583.22,16859.973,15556.03,142058.75,19793.871,17625.25,147199.17,1
61,709.6739,5250.468000000002,6134.9062,112176.01,13835.801000000001,13200.431,137380.83,20328.656000000006,16780.691000000006,158784.73,0
62,727.1309,8475.573,8030.844,138330.45,28576.417999999998,28297.129,132365.66,10840.089,8773.248,161950.53,1
63,747.8985,6511.1025,5409.7812,157755.6,25453.541,24630.428,135452.23,14599.131000000001,13815.686000000005,138504.69,0
64,760.41235,3823.1558,5377.9185,93178.93,11806.765,14516.143,106607.95,8862.562,7466.0083,155589.66,0
65,774.9683,15356.737,11349.808,177345.58,50440.02,47404.83,139464.16,32028.264,27665.115,151743.77,0
66,788.0095,12128.806,9110.1,174503.78,30192.004,31193.07,126865.56,20023.383,19838.023,132296.69,0
67,789.4754,10060.011999999999,6636.279,198693.56,19100.373,19923.393,125657.52,26927.017999999996,23070.48,152982.42,1
