Unnamed: 0,HDR-T,FSC-A,FSC-H,FSC-W,SSC-A,SSC-H,SSC-W,FITC-A,FITC-H,FITC-W,gate
0,0.6922326,8440.651,7423.0684,149039.86,15295.261,10207.652,196399.75,58794.12,47078.61,163689.27,1
1,9.471414999999999,11879.82,9505.5,163811.67,5237.435,5331.564,128757.92,33936.812000000005,30093.53100000001,147811.36,0
2,12.033219,8014.8047,6464.6255,162502.3,18258.707,18238.47,131217.44,28459.443,24606.92,151592.97,1
3,14.109919,8373.472,5525.3027,198636.66,20380.143,16546.096,161443.89,31963.433999999997,28768.725,145627.28,1
4,32.680285999999995,4426.451,6252.064,92798.766,33989.805,30831.064,144500.73,33678.312000000005,28792.07,153315.95,0
5,38.279922,8226.773000000001,6498.903,165920.27,19067.367,15948.048,156708.7,26768.882999999998,25525.612999999998,137456.1,1
6,53.76521700000001,5230.5693,5641.874,121516.57,12151.152,10782.405,147710.62,24725.33,22626.808999999997,143228.27,0
7,69.672035,17692.893,14053.581,165014.38,7122.0859999999975,7457.433000000001,125177.93,24664.936,22196.093999999997,145650.97,0
8,74.079796,17518.48,12449.683,184437.02,53212.504,49372.085999999996,141267.47,40303.547,39102.29,135098.66,0
9,102.24331,9900.778,7535.8867,172204.66,17616.066000000006,15581.366000000002,148188.1,26028.95,22858.55,149251.22,1
10,111.80375,10315.021999999999,7743.964,174588.97,36466.617,30859.53,154887.4,48013.85,38200.27,164744.17,0
11,128.28651000000002,7418.321999999999,7446.594,130574.36,8339.511999999999,8444.372,129444.375,34437.684,32984.9,136844.92,0
12,131.34616,16939.191000000006,13030.538999999999,170388.47,44255.64,40840.13,142033.72,64350.945,54245.152,155490.52,0
13,140.41785,7700.799,5558.7617,181579.84,20454.787,19920.637,134586.55,23051.732000000004,23210.324,130176.41,1
14,149.8602,8313.135,8933.831,121965.5,25414.062,22578.468999999997,147533.12,22196.715,20178.664,144180.39,1
15,152.01683,6189.456,5936.4116,136659.05,19474.176,19118.363,133511.39,27103.443,25651.338,138491.9,1
